"M1","M2","M3","M4","M5","M6","M7","M8","M9","N1","N2","N3","N4","N5","N6","N7","N8","N9","P1","P2","P3","P4","P5","P6","P7","P8","P9","country","source"
1,4,4,5,5,5,4,2,5,4,4,2,4,4,1,5,1,4,1,2,1,1,5,2,1,1,4,"US",1
5,4,4,2,5,5,5,5,5,3,2,1,3,2,2,3,1,2,5,3,4,1,4,4,4,5,3,"US",3
5,4,2,5,5,2,5,3,5,4,3,4,5,5,4,4,1,5,1,4,1,3,4,1,5,1,4,"US",3
3,5,3,4,4,4,4,3,5,3,4,3,4,4,3,3,3,2,3,3,3,3,4,2,4,2,2,"GB",2
5,4,4,2,5,5,5,4,5,3,5,2,4,5,4,4,5,5,5,5,2,1,5,2,4,3,4,"US",3
5,4,4,2,5,5,5,2,5,5,3,4,1,5,4,1,5,3,4,3,1,1,5,3,2,2,1,"US",1
5,4,4,4,4,4,5,4,4,3,2,3,2,3,4,1,4,3,4,3,3,1,2,3,5,2,3,"CA",1
5,5,5,1,5,5,5,5,5,3,1,1,1,3,5,1,1,5,5,1,5,5,5,5,3,1,5,"GB",1
5,5,5,5,5,4,5,4,5,5,3,5,5,5,2,5,1,5,5,2,4,4,5,4,2,3,5,"GB",1
5,4,5,5,4,5,5,4,4,2,5,2,3,4,2,4,1,5,2,4,2,2,4,4,2,4,4,"US",2
5,5,5,5,5,5,5,5,5,5,1,2,5,5,1,4,1,5,4,2,1,2,5,5,5,5,5,"US",1
4,2,3,3,3,4,5,2,4,4,3,2,2,4,5,1,5,4,2,5,2,1,2,2,5,2,2,"CA",3
2,2,2,4,2,2,4,2,4,2,2,2,2,4,4,4,4,4,2,4,2,2,2,2,2,2,2,"US",2
3,1,2,3,2,3,3,4,2,2,4,3,3,4,2,2,4,4,1,4,2,1,2,2,5,1,1,"US",1
4,4,4,3,3,4,4,4,4,1,5,2,2,3,4,2,5,2,3,4,4,2,4,3,5,1,3,"CA",1
4,4,3,2,4,4,5,2,5,2,5,3,3,2,4,1,2,2,4,4,4,2,5,2,4,1,2,"US",3
5,3,3,3,4,4,5,2,2,5,1,4,3,4,1,4,3,3,3,1,4,3,3,3,5,4,2,"IN",1
5,4,4,4,5,4,5,4,5,3,3,2,5,4,2,5,1,5,3,2,3,2,4,4,2,2,4,"US",3
3,2,3,2,4,4,5,2,3,2,2,1,2,3,4,1,3,4,3,3,4,2,5,3,5,1,1,"BH",3
5,3,4,4,3,3,5,4,4,4,2,4,5,5,2,5,1,4,4,2,2,2,4,2,5,3,3,"SN",1
4,3,3,2,3,4,5,3,4,3,1,5,4,3,1,2,1,2,4,2,3,4,4,2,5,5,4,"GB",1
4,4,4,4,2,4,5,2,5,5,1,5,5,4,1,5,1,5,4,2,1,1,4,3,5,5,2,"US",1
4,4,2,2,2,3,3,2,5,4,2,1,2,2,2,2,4,2,4,5,2,2,2,2,5,2,2,"US",1
4,5,3,2,5,5,5,3,5,3,3,3,1,4,4,4,1,5,4,3,3,2,5,4,4,1,5,"US",1
5,5,3,5,5,5,5,5,5,3,3,1,1,2,3,1,1,2,5,4,1,1,5,5,4,2,5,"DE",3
5,5,4,5,4,4,5,4,4,4,5,3,3,4,3,3,2,3,4,3,4,2,4,2,2,1,4,"US",2
5,5,5,5,5,5,5,5,5,5,2,5,5,5,1,5,1,5,5,2,3,1,5,5,1,5,5,"ZA",3
4,2,3,4,4,2,4,3,4,2,3,2,2,4,5,3,2,4,2,2,1,2,3,2,2,1,1,"CA",1
2,2,3,3,2,2,2,3,2,2,2,2,4,2,2,3,2,3,2,2,2,3,3,2,4,2,2,"US",1
4,5,2,2,2,4,5,3,4,2,3,2,5,3,2,3,1,2,4,1,3,4,4,2,1,5,5,"US",3
5,1,1,5,5,1,5,1,5,1,1,1,1,5,1,1,1,1,1,1,1,1,1,3,5,1,3,"US",1
4,2,2,2,4,4,4,1,5,2,2,2,2,2,4,4,4,4,4,4,2,4,2,2,2,4,2,"US",3
4,3,3,2,2,2,4,2,4,3,3,2,2,3,4,3,4,4,3,4,3,4,4,2,1,3,2,"US",3
3,2,2,2,1,1,1,2,1,4,2,2,2,4,2,4,4,1,2,2,2,2,4,1,4,4,1,"US",3
5,5,5,4,5,5,5,5,5,2,5,3,4,4,5,1,5,5,1,5,2,1,5,4,3,1,3,"US",1
4,1,3,2,4,4,4,1,4,1,3,4,3,2,4,3,5,5,5,4,2,2,4,2,5,2,1,"AU",1
2,4,3,2,2,3,4,4,4,3,1,2,2,4,3,2,2,4,3,5,3,4,2,2,4,4,1,"GR",3
4,5,3,2,4,4,5,2,4,3,4,4,1,5,2,2,4,3,1,4,2,3,4,2,5,5,2,"FI",3
3,4,3,1,4,4,5,4,4,4,2,3,3,4,1,4,3,5,4,3,3,4,4,4,4,2,5,"US",1
5,4,3,3,2,2,5,3,4,5,3,2,4,2,3,4,1,4,2,5,2,3,3,2,4,4,2,"AU",3
3,2,3,3,1,1,3,1,4,3,3,3,3,3,2,3,1,1,1,2,1,2,4,1,5,1,1,"GB",1
4,3,3,3,3,3,4,4,3,3,5,2,1,3,4,2,1,3,4,1,3,4,4,3,3,3,4,"AE",1
5,5,1,4,4,4,5,1,4,2,4,1,3,1,4,3,2,4,2,4,3,2,3,5,4,4,4,"US",2
5,4,4,5,4,5,5,4,5,5,3,3,3,3,1,4,1,3,4,2,4,3,4,4,2,4,4,"SE",1
5,4,2,4,5,4,5,4,4,3,4,2,4,3,2,3,1,2,4,3,1,2,5,3,5,1,4,"US",3
5,2,3,5,4,5,5,4,4,1,4,1,1,2,5,1,3,2,3,4,2,1,5,4,5,1,1,"US",3
4,4,4,4,4,4,5,2,4,4,4,3,4,3,4,3,1,2,4,4,2,2,4,2,5,4,1,"US",3
4,1,2,1,1,1,2,2,2,2,5,2,1,1,5,1,4,2,1,4,1,1,2,1,5,2,1,"GB",1
2,1,1,2,1,2,4,2,4,4,4,2,1,1,2,1,2,1,5,4,3,1,4,1,2,1,1,"US",1
4,3,4,5,5,5,4,3,5,5,2,5,4,3,1,3,1,4,3,2,3,1,4,4,4,1,3,"US",1
5,5,4,3,5,5,5,4,4,3,2,2,2,4,4,2,2,2,5,2,4,2,5,4,2,1,3,"CA",1
5,5,3,4,4,4,4,2,4,5,2,4,4,4,2,5,1,4,5,1,5,3,5,4,3,2,2,"US",2
4,3,3,4,4,4,3,2,5,4,2,3,3,3,2,1,2,4,4,3,4,4,4,3,5,4,3,"US",1
4,4,1,2,1,3,4,4,4,4,2,1,2,4,4,2,4,2,1,4,2,1,4,1,4,1,1,"US",1
4,4,5,5,4,4,5,4,5,2,4,3,3,4,4,4,1,4,4,4,2,4,5,1,5,3,3,"US",3
5,3,4,2,4,4,5,3,4,4,2,3,4,5,1,4,1,2,5,2,4,4,4,3,2,4,2,"KE",1
4,3,5,5,5,5,5,2,2,3,5,1,2,4,5,3,2,3,2,5,1,1,4,3,5,1,2,"US",2
4,2,3,4,3,3,4,5,4,4,2,2,4,3,2,4,1,4,2,3,3,2,4,3,3,3,4,"US",2
4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,2,4,3,4,4,3,4,3,4,1,4,"US",1
4,5,4,3,5,5,4,4,4,4,5,4,4,4,5,3,3,5,5,2,2,2,4,3,2,3,4,"US",2
4,4,3,4,3,4,5,3,5,2,3,3,1,3,2,3,2,5,1,3,2,2,4,3,2,5,2,"US",1
5,3,4,5,5,4,5,5,5,4,3,3,4,4,4,3,1,4,3,2,1,3,4,3,4,3,3,"US",3
4,2,2,1,4,4,5,4,4,2,4,2,4,2,5,2,2,2,4,4,4,5,5,2,4,1,4,"RS",1
5,5,5,5,5,5,5,3,5,3,5,3,2,4,4,5,1,3,4,1,2,1,4,4,5,3,5,"US",1
5,3,3,2,3,4,5,3,4,4,3,4,1,3,2,3,2,4,4,3,4,3,4,4,3,3,4,"PK",1
5,2,2,1,2,4,4,1,5,2,3,2,2,3,3,4,4,5,3,3,4,1,4,3,2,1,1,"US",3
4,3,4,3,3,4,5,3,4,2,4,2,1,3,4,1,3,4,4,4,2,1,3,2,4,1,2,"SE",1
5,5,5,5,4,4,5,5,5,4,4,2,4,5,2,2,2,5,4,2,2,4,5,3,1,3,4,"US",2
4,1,2,1,1,3,4,2,2,3,3,1,2,1,3,1,3,3,1,5,2,2,2,1,1,1,1,"BR",3
5,4,5,5,5,4,5,5,4,4,1,2,4,5,1,3,2,3,4,2,4,1,5,5,5,1,5,"US",1
5,3,2,4,3,4,4,5,4,1,4,1,2,3,4,4,1,2,4,4,1,2,4,2,2,4,2,"CA",2
4,4,2,4,3,4,5,2,4,4,4,2,2,4,2,4,4,4,2,4,2,2,4,2,4,4,4,"US",3
4,4,4,1,5,2,5,5,4,3,1,1,2,5,1,2,4,5,2,3,4,1,5,2,5,5,4,"DE",2
4,2,2,3,1,3,4,2,3,2,3,2,1,3,4,3,2,2,2,3,2,2,4,4,2,4,2,"PH",2
5,4,4,4,2,1,4,4,4,4,1,4,3,4,2,3,2,4,2,2,2,4,4,4,2,3,3,"US",1
5,4,5,5,5,5,5,5,5,4,4,3,4,4,2,2,2,3,3,2,5,1,4,3,5,1,4,"AU",1
5,3,3,5,4,3,5,2,4,3,5,4,2,4,5,2,1,3,4,4,2,2,3,3,2,1,1,"PH",1
5,4,3,2,3,2,5,4,5,3,2,2,1,3,5,1,2,2,2,3,1,2,4,2,1,3,3,"US",1
4,3,3,4,4,4,4,2,4,2,2,4,2,4,3,3,2,2,2,2,2,2,4,2,2,4,3,"US",1
5,5,4,4,4,5,5,1,4,4,5,2,1,4,5,1,1,4,5,5,4,4,4,2,5,1,3,"GB",1
5,3,4,4,4,4,4,4,4,3,2,4,3,4,0,3,4,5,4,1,4,3,4,4,1,4,4,"US",1
4,4,5,4,5,5,5,4,4,3,4,3,4,4,2,4,2,4,4,5,3,2,4,4,3,1,1,"KR",3
2,1,2,2,1,4,5,2,4,4,5,1,1,2,4,2,1,2,3,3,1,1,4,1,3,1,1,"GB",1
4,4,2,3,4,4,4,3,4,3,4,3,2,3,4,2,4,2,3,4,1,2,4,4,4,3,4,"GB",3
4,3,3,4,4,3,4,5,4,3,4,1,1,3,1,3,5,4,1,5,2,1,4,3,4,2,3,"US",1
5,5,5,5,5,4,5,5,5,2,2,4,2,4,2,2,1,4,5,3,5,2,3,3,5,5,3,"US",2
3,3,3,4,4,5,4,2,4,2,4,3,3,3,4,4,4,4,3,4,2,2,4,2,5,2,3,"US",1
5,2,2,3,1,4,5,2,2,4,5,1,1,1,5,1,4,4,2,5,2,1,1,2,5,5,1,"US",1
5,4,5,4,4,4,4,3,5,4,3,3,2,4,3,4,3,3,2,3,4,3,4,3,3,3,4,"US",1
4,3,4,2,4,4,5,3,4,4,5,4,3,3,3,4,2,4,3,2,2,2,5,4,3,5,4,"US",2
5,4,1,1,5,5,5,4,5,4,2,4,5,4,2,5,1,4,5,2,2,2,4,4,1,4,5,"GB",3
5,5,1,4,5,4,5,4,5,2,5,1,3,1,5,4,4,3,4,4,4,4,4,3,2,4,1,"CH",2
5,3,5,4,3,4,5,5,5,4,4,3,3,4,4,3,4,5,3,4,3,1,3,3,3,5,1,"DE",3
3,4,4,5,4,4,5,2,4,3,4,2,3,3,4,4,1,2,2,5,3,1,2,2,5,2,2,"US",2
5,5,5,5,5,3,5,3,5,5,0,1,1,4,5,4,5,2,1,4,2,1,4,2,5,1,2,"US",1
4,3,5,5,3,3,3,4,4,4,2,3,2,4,3,4,2,4,3,2,2,2,3,4,5,3,2,"PL",2
4,4,3,4,4,3,4,2,2,4,3,2,2,4,2,2,3,3,2,4,2,2,4,2,4,2,2,"US",3
5,5,4,5,5,4,5,4,5,4,3,3,4,5,2,5,2,4,4,4,2,2,4,3,5,2,5,"US",1
5,3,2,4,4,3,5,2,4,4,4,2,3,3,4,2,2,4,2,4,2,1,4,3,4,1,1,"US",3
5,4,4,5,4,5,5,3,4,5,2,4,4,5,2,4,1,4,3,2,2,1,4,4,2,2,4,"US",1
5,4,4,4,1,3,5,2,3,5,2,3,3,5,4,4,1,4,3,5,3,1,2,2,5,1,2,"US",2
4,1,2,4,4,3,4,2,4,3,2,1,3,3,3,4,2,4,2,2,2,2,1,2,1,4,2,"US",3
5,5,4,4,5,5,5,4,5,5,4,3,2,4,1,4,1,1,4,1,2,5,5,4,3,3,4,"US",1
4,5,3,2,1,4,5,3,5,4,2,2,1,3,4,2,4,4,4,1,4,3,5,5,4,5,2,"US",3
2,1,1,5,5,1,2,1,5,5,5,3,4,5,2,5,0,5,1,2,1,0,1,3,5,4,1,"CA",3
4,4,0,2,4,4,5,5,4,5,2,4,3,4,4,3,4,4,4,4,2,2,4,3,2,1,2,"US",3
5,4,4,4,4,4,5,4,4,3,4,2,2,4,3,2,3,3,4,2,2,4,2,2,2,4,4,"GB",1
3,2,3,3,3,3,3,2,2,4,2,3,2,4,2,3,3,4,3,4,2,1,4,3,5,1,1,"US",1
5,5,4,4,5,4,5,5,5,2,3,1,3,3,1,2,4,2,4,4,5,4,5,4,1,1,5,"FI",3
4,4,3,3,4,4,4,3,5,4,2,4,1,4,2,4,2,4,4,4,2,2,4,3,4,4,2,"CA",3
4,3,3,3,4,4,4,4,4,4,3,2,5,3,4,4,2,4,4,3,3,3,4,3,4,2,3,"FI",3
5,4,5,3,5,5,5,4,5,4,5,3,4,5,5,5,2,5,3,3,5,3,5,4,5,4,4,"US",2
4,2,4,2,2,2,5,2,2,2,1,4,2,5,2,4,3,2,2,4,1,3,3,1,5,1,3,"GB",3
5,3,4,4,4,4,5,3,4,3,4,1,3,4,3,1,4,3,4,4,4,2,4,3,2,2,4,"US",3
5,5,4,4,2,4,4,2,5,5,1,3,3,3,2,4,2,4,2,3,3,2,4,4,2,1,2,"US",1
5,2,2,1,1,1,5,1,3,2,3,1,1,4,5,1,5,3,1,1,2,1,4,1,5,1,2,"US",3
3,2,3,2,3,2,3,2,4,3,3,3,2,3,3,4,3,3,2,4,2,2,4,2,2,3,2,"US",3
5,3,5,5,4,4,5,1,5,5,1,5,2,5,4,5,1,2,2,2,3,1,4,3,5,4,2,"AU",2
4,3,3,3,4,4,4,3,4,3,4,3,4,3,5,4,2,3,3,3,2,2,4,3,1,2,2,"US",2
3,1,1,1,2,4,5,5,5,1,4,2,2,3,5,2,4,4,2,4,2,3,4,2,4,5,2,"CL",3
5,4,3,5,5,3,4,4,4,1,4,1,2,3,2,2,2,4,3,5,3,3,4,3,4,3,4,"UY",1
4,2,3,4,3,4,4,3,5,4,2,3,4,3,3,3,4,4,2,4,3,2,4,2,5,1,2,"US",2
5,5,5,5,5,5,5,5,5,5,2,5,4,5,1,3,1,5,5,2,4,3,4,4,5,4,4,"SG",3
4,3,2,2,4,4,4,3,4,3,2,2,3,3,5,2,2,2,4,2,2,3,4,4,2,2,4,"US",1
4,5,4,3,5,2,4,4,5,4,3,3,3,4,3,1,2,5,4,3,1,1,5,1,5,3,4,"CA",1
5,4,4,3,4,4,5,3,3,3,5,3,3,3,3,5,2,3,5,3,3,4,5,3,1,5,4,"US",2
3,2,2,2,3,4,3,3,4,3,2,2,2,3,4,2,3,4,3,4,2,2,4,4,4,3,2,"US",3
4,3,3,3,1,4,3,3,5,4,2,3,4,4,1,4,3,5,2,4,3,2,3,1,5,1,2,"RO",2
5,3,4,4,4,4,5,3,5,4,1,3,4,4,2,4,2,5,4,2,2,4,4,4,4,4,2,"US",3
4,4,4,4,4,5,5,4,5,5,2,4,4,5,1,4,1,5,3,3,2,4,4,3,2,5,4,"GB",1
5,4,4,4,4,4,5,3,4,4,3,4,2,4,4,3,2,3,4,3,3,2,4,3,4,3,3,"GB",1
5,3,1,1,1,1,3,2,3,4,4,1,1,1,4,1,4,2,1,5,1,1,3,1,5,1,1,"US",2
5,3,3,3,3,3,5,2,0,5,2,2,2,3,4,1,2,4,3,2,1,2,4,3,5,2,3,"US",2
5,2,4,4,4,4,4,4,3,2,5,2,2,4,4,3,4,5,5,1,4,3,5,3,5,1,2,"RO",1
5,5,5,4,5,5,4,5,5,4,1,2,3,5,1,4,1,5,3,3,4,3,5,4,4,5,5,"CA",3
4,4,4,4,4,4,4,4,5,2,3,3,3,4,3,3,4,3,4,4,2,4,4,3,2,4,4,"BR",1
5,1,3,5,4,4,2,4,3,2,3,1,4,5,4,1,3,2,2,5,1,1,4,4,5,1,1,"US",1
5,5,5,2,5,5,5,5,5,4,5,1,1,4,5,1,1,4,5,1,5,1,5,4,1,5,5,"GB",1
4,4,4,4,5,5,4,4,4,3,2,4,4,5,4,3,3,4,4,2,2,4,5,4,2,3,4,"US",1
5,5,5,1,5,5,5,5,3,4,5,1,3,3,1,1,1,5,4,2,4,2,5,5,2,1,5,"CA",2
4,4,4,3,4,4,4,3,4,4,4,4,4,3,4,3,3,4,5,3,2,2,4,3,2,4,3,"US",2
4,4,3,4,4,4,5,5,5,3,3,2,1,3,4,2,3,4,2,4,3,1,4,3,5,4,2,"MK",3
5,5,2,3,4,5,5,1,5,5,2,3,4,4,1,1,2,3,3,3,1,1,4,4,5,1,2,"US",1
5,4,5,5,5,4,5,5,5,4,1,5,5,4,1,3,1,5,4,3,4,4,5,4,5,2,4,"US",1
3,1,2,2,1,1,2,2,2,3,3,1,2,3,4,2,4,3,1,4,1,2,3,1,5,2,1,"US",3
4,4,4,3,5,5,5,4,5,4,2,3,2,4,3,4,1,4,4,4,2,2,5,4,3,4,2,"PL",3
5,5,5,5,5,5,5,5,5,3,4,2,3,5,2,5,1,3,5,2,3,2,5,5,2,4,4,"US",3
4,2,1,5,2,4,5,1,4,5,1,1,5,5,5,5,1,1,2,5,1,2,1,1,5,1,1,"US",1
3,1,3,2,2,2,4,3,3,4,4,2,2,4,4,1,4,2,1,4,3,1,4,1,2,1,2,"US",2
5,3,4,3,3,3,3,3,5,3,3,3,2,4,3,2,4,3,3,5,2,2,3,3,5,1,3,"US",1
5,4,4,3,5,4,5,2,4,4,2,2,3,5,2,1,2,2,1,2,2,1,3,2,5,1,2,"US",1
4,1,3,4,4,4,4,3,3,3,4,2,3,3,5,2,4,2,2,4,4,2,4,3,4,1,1,"US",3
5,1,3,5,2,3,2,2,1,1,3,1,1,3,2,1,3,3,1,5,1,4,3,1,5,1,1,"CA",1
5,2,2,5,4,1,5,2,4,1,5,1,1,4,5,2,4,5,1,4,1,1,1,1,1,4,1,"US",1
4,4,4,2,5,4,4,3,4,4,2,2,2,3,5,4,2,4,5,4,3,3,5,5,5,3,4,"PE",2
4,3,2,2,4,4,3,2,4,2,3,2,1,1,3,3,2,5,4,3,3,2,4,3,4,3,2,"US",1
2,4,1,1,4,4,5,4,4,1,4,2,1,2,5,3,4,5,4,4,3,4,4,2,2,4,3,"US",1
5,3,3,3,5,5,5,3,5,3,3,3,3,3,3,3,3,3,3,3,1,3,5,3,3,3,3,"US",1
5,3,3,4,4,5,5,5,5,4,2,2,2,4,1,4,1,5,5,2,1,2,4,4,2,3,3,"ID",2
5,5,5,5,4,3,5,3,4,3,5,1,3,5,4,4,1,1,2,2,1,1,1,2,5,1,3,"US",1
5,5,4,4,5,4,5,4,5,3,5,3,2,3,4,1,3,3,3,3,3,2,4,4,5,1,3,"US",1
5,3,4,4,4,5,5,3,5,4,2,2,3,5,4,2,4,3,4,3,2,1,2,3,2,4,2,"AT",1
3,2,4,4,4,4,4,4,4,4,4,1,1,4,4,2,4,4,4,3,3,2,4,3,1,3,2,"GB",1
4,5,5,4,4,2,5,3,5,2,3,2,1,3,5,4,5,3,3,4,4,1,5,2,5,1,4,"GB",2
4,2,4,2,4,4,4,5,4,2,2,4,4,3,4,2,1,4,4,2,4,4,4,3,2,4,2,"JP",3
4,3,3,2,4,4,5,4,3,2,5,1,2,4,4,4,2,2,4,4,2,4,5,1,2,3,2,"US",3
4,2,3,4,3,3,5,4,4,1,5,2,2,2,3,2,3,3,4,2,3,3,2,1,3,3,3,"FI",3
2,5,5,4,5,5,4,5,5,4,4,3,1,4,3,5,4,3,4,2,1,4,5,3,1,4,3,"US",2
5,3,4,5,5,5,5,5,5,4,2,5,4,4,1,5,1,4,5,4,1,4,4,5,1,2,5,"GB",1
5,3,3,0,4,4,4,4,5,3,3,2,3,3,3,4,2,3,3,3,2,3,4,3,4,3,3,"GB",3
2,4,3,4,2,3,4,4,5,2,1,5,4,0,2,5,1,5,4,1,2,4,4,3,2,5,5,"US",3
4,4,3,4,1,1,4,1,5,3,3,1,2,3,2,2,4,2,2,4,2,1,4,1,5,2,2,"US",1
4,2,3,4,3,3,5,2,4,3,2,2,3,2,4,2,2,3,3,2,1,4,4,3,3,1,2,"US",1
4,5,4,2,2,5,5,3,5,4,3,5,4,5,5,1,2,5,1,0,4,1,5,2,5,5,4,"US",1
5,4,5,4,5,5,5,5,4,4,2,5,3,4,5,5,2,5,4,4,3,2,4,4,4,1,4,"CA",1
5,5,5,4,5,5,5,4,4,4,2,4,4,4,1,5,2,5,4,3,2,2,5,4,4,3,5,"DE",1
5,4,3,4,2,2,5,1,3,3,5,2,1,4,4,2,3,2,1,2,2,1,3,1,4,1,1,"US",1
5,3,3,3,2,1,3,2,3,5,4,2,2,4,3,2,4,3,1,5,1,2,4,4,5,1,1,"US",1
5,5,3,5,4,5,2,2,5,4,5,1,3,1,5,1,4,1,5,4,1,4,5,1,2,1,1,"US",1
5,5,5,3,5,5,5,5,5,5,1,3,3,5,1,3,2,5,3,1,5,4,5,4,2,4,5,"GB",1
5,2,2,3,1,1,5,2,3,3,4,3,1,2,5,2,4,1,2,5,1,1,1,1,5,1,2,"AU",1
2,4,4,5,4,4,4,1,5,4,2,3,2,5,4,1,5,4,3,3,1,1,1,3,5,3,4,"GB",1
5,5,1,5,1,3,5,5,5,5,3,3,3,5,1,1,1,5,5,2,1,2,5,5,1,5,5,"US",3
2,4,4,5,5,4,3,4,5,2,4,3,3,3,4,4,3,4,3,2,4,5,5,3,4,3,4,"GB",1
5,5,5,5,5,5,5,4,4,4,4,3,3,4,2,2,3,4,3,5,4,3,5,5,5,4,3,"CN",3
4,4,4,4,4,1,5,4,4,4,4,3,4,5,3,4,1,4,5,1,1,2,4,1,4,3,4,"GB",1
4,2,5,4,5,3,4,3,5,4,1,3,4,5,1,2,2,2,2,4,3,2,3,2,4,5,2,"DK",3
4,3,4,4,4,3,5,4,4,5,1,4,4,4,2,4,2,5,2,2,3,3,3,3,3,4,2,"CA",2
4,4,4,4,4,3,5,5,4,5,1,5,5,5,1,5,1,4,1,1,3,5,2,3,3,5,4,"SE",3
5,3,5,5,4,5,4,5,5,5,2,4,2,5,4,5,1,5,5,2,5,3,5,5,1,5,4,"US",3
5,5,4,1,4,4,5,4,5,5,1,4,3,4,1,4,1,4,3,4,2,1,5,5,2,4,5,"US",3
5,4,3,4,3,4,5,3,4,3,4,4,4,3,3,2,3,3,4,4,4,2,4,3,5,1,2,"FI",3
5,4,3,4,4,5,5,4,5,4,3,2,4,5,3,4,2,5,3,4,5,5,4,3,1,3,4,"US",1
4,2,3,4,3,2,4,2,4,3,2,2,3,4,2,2,4,3,3,4,2,3,4,2,2,4,1,"GB",1
4,5,3,4,5,4,5,3,5,1,5,1,3,4,5,2,4,2,4,4,1,1,2,1,5,1,2,"HK",3
5,5,5,5,5,5,5,5,5,2,3,4,2,5,1,1,2,5,5,4,4,2,5,2,5,4,2,"US",3
5,1,4,4,2,3,5,2,5,2,4,1,3,1,4,4,4,4,1,4,3,1,2,1,2,5,3,"US",3
5,4,2,1,4,5,5,1,5,4,5,1,1,4,5,1,2,4,2,4,1,4,5,5,2,1,1,"US",1
5,3,3,3,3,3,5,4,5,3,2,2,4,3,3,5,2,3,4,3,3,2,3,3,2,5,3,"US",1
4,2,1,4,2,3,4,2,3,4,4,2,2,3,2,4,2,3,1,5,1,1,4,2,5,1,1,"RU",1
4,4,5,4,4,4,5,4,4,3,4,2,3,4,3,4,2,3,4,2,4,1,5,3,5,2,3,"GB",3
4,1,2,5,3,3,5,3,5,2,1,2,1,3,1,1,3,2,1,1,1,4,3,1,4,5,1,"GB",1
4,2,5,1,3,3,4,1,4,3,3,4,3,4,1,3,2,4,2,1,2,4,5,3,1,1,1,"US",3
4,3,4,5,5,4,5,3,5,3,2,2,4,4,3,2,1,5,3,2,2,2,5,4,4,5,4,"US",1
4,5,5,4,5,5,5,4,5,5,5,4,1,5,4,5,2,4,5,1,5,5,5,5,5,3,3,"US",1
4,4,3,3,4,4,4,2,4,3,4,2,2,2,4,4,3,2,3,4,3,2,4,2,4,1,2,"US",1
5,3,4,2,2,1,4,1,3,3,3,2,4,3,1,4,3,4,1,4,1,2,4,3,5,1,2,"US",3
5,5,4,5,5,4,5,3,5,5,1,1,1,3,1,5,1,3,3,1,1,3,3,1,5,5,1,"IE",1
5,5,5,4,5,5,5,4,5,4,2,5,1,5,2,5,1,5,5,4,4,4,5,5,2,5,5,"US",1
5,5,4,4,5,5,5,5,4,4,2,4,1,5,3,3,1,5,5,5,4,2,4,5,2,2,2,"NL",3
5,3,3,4,5,5,5,2,5,1,2,4,1,3,1,4,1,1,4,2,1,4,5,5,2,3,2,"US",2
4,4,5,4,5,5,5,5,5,4,2,3,4,5,2,2,1,4,4,2,3,2,5,4,5,3,5,"US",1
5,5,5,3,5,4,5,4,5,4,2,3,5,4,1,4,2,4,2,2,2,1,4,4,5,4,4,"GB",1
5,4,2,2,3,4,5,4,4,3,2,4,2,2,2,3,3,3,2,4,2,2,4,3,5,4,2,"US",2
5,5,5,4,5,5,5,5,4,3,3,3,3,3,3,3,4,4,4,1,5,4,3,5,4,2,5,"GB",1
5,4,5,2,5,3,5,4,4,4,4,2,4,5,5,3,1,5,4,4,5,4,5,5,5,5,4,"US",1
2,4,2,4,1,1,3,2,3,3,4,2,2,3,4,2,4,2,2,4,1,2,3,1,2,1,2,"US",1
5,3,2,4,1,3,4,4,3,3,4,4,3,2,5,2,5,3,2,4,2,1,2,2,3,1,1,"US",1
4,1,2,4,2,2,4,1,2,5,2,5,4,4,4,1,2,2,1,4,1,2,1,1,5,3,1,"US",3
5,4,3,4,3,4,5,4,4,4,3,2,3,3,2,1,4,4,2,4,2,1,4,3,4,1,3,"US",1
5,5,4,4,4,5,5,5,5,3,5,3,3,3,4,2,4,4,4,4,4,2,4,4,4,2,5,"GB",1
5,0,5,4,5,5,0,5,5,2,1,5,2,5,1,1,1,5,5,0,5,2,5,4,5,5,5,"US",3
4,5,2,2,5,5,5,4,5,4,2,1,1,5,1,1,2,3,5,4,3,1,5,4,5,4,2,"US",2
5,4,3,4,3,4,5,2,4,3,2,3,2,3,4,2,3,3,3,1,1,1,4,3,5,5,1,"AU",1
5,5,4,4,5,5,5,3,5,5,1,4,3,4,1,5,1,4,3,3,3,1,4,3,2,2,3,"US",2
5,5,5,4,4,5,5,2,5,1,5,2,2,3,5,1,3,4,5,4,2,2,5,4,4,1,2,"PH",3
5,5,5,5,5,5,5,5,5,3,3,2,3,5,2,3,2,3,5,4,1,1,5,5,1,3,4,"IE",1
4,3,1,2,3,3,5,2,1,1,5,1,1,3,5,1,4,2,1,4,2,1,4,2,5,1,1,"AR",3
5,2,3,4,3,3,4,4,4,4,2,4,4,4,4,4,2,4,2,4,2,2,2,2,2,3,3,"US",3
4,4,4,4,4,4,4,4,4,5,2,5,3,5,5,3,1,4,3,2,4,2,4,3,4,5,4,"GB",1
5,2,4,4,4,4,5,2,3,2,2,1,3,4,2,5,4,2,2,4,2,1,2,2,5,1,2,"GB",1
5,4,5,5,4,5,5,5,5,4,3,3,1,4,2,3,2,5,4,4,2,1,4,4,5,3,4,"US",3
3,1,2,4,1,1,2,1,1,3,5,1,4,2,4,1,4,2,1,5,1,1,1,1,5,1,1,"US",1
4,5,5,4,5,5,5,2,5,1,2,1,1,5,5,5,5,4,4,2,1,1,2,4,5,1,4,"HR",3
