"M1","M2","M3","M4","M5","M6","M7","M8","M9","N1","N2","N3","N4","N5","N6","N7","N8","N9","P1","P2","P3","P4","P5","P6","P7","P8","P9","country","source"
2,1,3,1,1,1,1,1,3,4,4,2,1,3,3,1,4,1,1,4,1,1,1,1,5,1,1,"US",1
3,5,3,3,4,4,3,3,5,4,2,4,5,3,3,4,1,4,4,2,4,4,5,5,1,3,3,"DE",2
4,1,2,4,4,2,5,2,2,2,3,2,2,2,4,2,5,2,2,5,2,1,4,1,4,5,2,"US",3
2,4,1,1,3,4,4,2,4,4,4,2,2,4,2,1,4,4,2,2,3,2,4,4,5,1,1,"US",2
2,2,2,4,2,1,4,2,4,4,3,2,4,4,2,2,1,4,2,2,2,1,4,3,2,1,2,"US",3
4,4,2,4,4,3,4,3,4,4,4,2,4,4,3,4,1,4,3,4,4,1,3,3,5,4,2,"US",3
5,4,4,3,4,4,5,4,5,3,4,3,2,4,2,3,2,3,4,2,4,2,4,4,3,3,4,"GB",2
5,4,2,2,4,3,5,3,5,4,2,2,4,5,2,4,3,5,4,3,3,5,4,4,1,4,4,"IN",2
2,1,1,3,1,2,3,1,4,2,3,1,1,3,3,4,1,3,2,4,1,1,3,3,5,1,1,"US",1
4,4,4,3,4,2,4,4,5,4,3,4,2,3,4,2,2,4,4,2,3,3,4,3,2,3,3,"AU",3
5,5,5,5,5,5,5,5,5,5,1,5,5,5,1,4,1,5,5,1,5,4,5,5,5,3,5,"GB",1
5,5,5,5,5,5,5,5,5,4,3,4,5,5,3,5,3,5,4,5,5,4,5,4,1,5,5,"US",2
5,4,5,4,5,5,5,2,5,3,1,1,3,4,3,3,2,4,4,1,4,3,3,4,2,5,3,"GB",2
2,5,5,4,5,2,5,5,5,5,5,5,4,4,2,5,2,5,3,2,4,2,4,5,2,2,5,"CA",3
2,4,2,2,4,2,4,4,4,3,2,5,1,5,4,4,2,4,1,4,3,4,4,2,3,3,3,"GB",1
4,2,2,3,2,2,3,1,2,2,4,2,2,2,4,2,4,3,2,4,1,1,3,2,4,2,1,"US",1
5,3,5,5,3,5,5,5,5,1,5,1,1,5,3,1,5,5,5,5,5,1,5,1,1,5,5,"US",1
5,5,5,4,5,4,5,5,5,2,2,4,2,4,2,3,2,5,4,3,4,1,4,4,4,4,4,"GB",3
5,4,5,2,5,5,5,4,5,4,4,3,3,3,2,3,2,4,5,2,4,4,5,4,5,2,4,"US",1
5,4,4,1,4,2,5,4,5,4,2,2,2,4,1,4,1,2,2,4,5,1,4,4,5,1,1,"US",3
4,5,3,4,4,5,5,3,5,3,4,1,2,3,2,4,2,4,5,4,2,1,4,5,5,3,5,"CA",1
3,1,3,2,3,3,4,3,2,1,3,2,1,2,4,1,4,1,1,4,3,1,4,1,5,1,1,"US",1
5,5,1,5,2,1,5,3,4,5,5,1,2,2,2,1,4,4,5,2,1,5,5,5,3,1,1,"US",1
3,4,4,4,4,5,4,3,4,5,3,3,3,4,2,4,2,3,2,5,1,1,4,3,5,1,2,"US",1
4,4,2,4,5,5,4,3,5,3,4,1,1,4,2,4,2,2,2,5,4,1,5,1,5,4,1,"GB",3
5,1,2,4,5,4,5,4,4,2,5,2,1,1,2,2,2,1,3,4,2,1,2,2,4,1,1,"GB",1
4,3,1,2,2,2,5,3,5,4,4,2,1,3,4,1,2,2,2,4,1,1,1,2,5,1,1,"US",3
3,4,3,5,4,3,5,2,5,4,4,2,1,4,1,2,4,4,4,3,4,5,4,4,1,2,2,"US",1
4,4,2,5,5,3,5,2,5,1,5,1,2,2,5,1,2,4,3,4,4,1,4,2,5,1,2,"US",3
2,2,5,4,4,2,4,2,3,2,4,3,2,4,4,2,3,5,2,4,1,1,4,4,5,1,4,"US",3
5,5,3,4,5,5,5,5,5,3,4,3,4,4,3,4,1,5,5,3,5,1,5,4,5,3,5,"US",1
5,4,4,5,5,5,5,5,4,3,3,2,3,5,3,4,1,4,3,4,3,1,4,3,5,3,3,"US",1
5,2,4,5,4,4,4,2,3,2,3,2,2,3,5,4,4,4,3,4,2,2,4,2,5,3,2,"US",3
5,3,5,4,4,4,5,4,5,2,5,1,1,5,1,2,2,4,4,4,2,1,5,2,5,5,2,"US",3
5,4,4,4,4,4,5,2,5,4,3,4,3,4,3,4,1,3,1,4,3,2,2,3,5,2,2,"FI",1
5,5,5,4,4,5,5,5,5,5,1,4,4,5,1,2,1,5,4,2,2,3,4,3,2,5,5,"US",3
5,5,4,3,4,3,5,4,1,3,2,3,3,3,2,4,4,4,3,4,4,5,4,4,2,3,3,"VN",3
4,1,3,3,2,1,4,2,3,2,3,1,5,5,4,1,2,2,1,2,1,2,1,1,3,1,1,"US",1
4,1,2,3,3,2,4,1,3,1,4,1,2,1,4,1,2,3,3,4,2,2,2,2,5,2,1,"RU",1
4,4,4,5,5,5,5,4,5,2,4,3,3,5,4,4,2,4,5,4,2,2,4,4,4,4,4,"HK",2
3,3,3,4,3,3,4,3,3,2,4,3,2,4,2,3,4,3,2,4,4,1,2,3,5,2,2,"US",1
4,4,3,4,5,4,4,3,4,2,3,2,3,4,2,2,3,4,2,3,2,4,3,3,4,2,3,"US",1
4,4,2,4,4,4,4,2,3,3,2,2,2,3,3,3,2,2,2,4,2,3,4,2,5,2,3,"US",1
4,4,3,4,4,3,5,5,5,1,2,4,1,2,3,2,2,5,3,4,4,1,5,4,1,1,3,"US",3
4,4,4,5,5,5,5,2,4,2,4,2,4,3,4,2,4,2,3,4,2,2,4,2,5,1,2,"TT",1
5,2,5,4,4,2,4,2,4,2,5,2,2,5,5,1,4,3,1,4,1,2,2,3,3,1,4,"US",1
5,4,4,4,4,4,5,3,4,4,3,4,4,3,2,3,3,4,4,3,2,1,4,3,4,4,3,"US",3
5,4,4,2,1,2,5,1,2,5,2,4,2,2,4,1,2,3,2,2,4,1,4,4,5,4,1,"US",3
5,5,5,5,5,5,5,5,5,5,1,5,5,5,1,5,1,5,5,5,5,5,5,5,1,5,5,"US",1
2,1,2,2,1,2,4,1,3,2,4,2,1,2,4,1,4,2,1,4,1,2,3,2,2,1,1,"US",3
5,4,2,4,2,2,5,2,4,2,4,1,2,2,4,4,2,2,2,2,2,1,4,3,4,2,2,"US",1
5,5,4,4,5,3,5,4,5,4,4,3,3,4,4,3,4,4,3,3,4,3,4,3,5,4,5,"BG",1
4,3,3,2,3,4,4,4,4,4,4,3,1,3,4,3,1,4,4,3,4,1,4,3,1,5,3,"US",2
5,4,3,3,4,3,5,3,3,3,5,2,4,2,4,2,3,1,3,5,2,2,5,2,5,1,3,"US",1
2,1,2,2,1,2,4,1,4,3,5,2,2,2,4,1,4,3,4,4,1,1,1,3,2,1,2,"FI",3
5,5,4,1,4,4,5,3,5,3,5,3,3,4,3,4,1,5,4,2,5,5,5,3,3,5,3,"US",1
5,3,4,2,4,4,4,3,5,4,4,3,3,3,5,5,3,2,4,1,3,2,5,5,4,1,2,"AU",1
5,4,5,5,5,5,5,4,5,1,5,1,1,2,5,2,4,1,4,5,5,1,1,2,5,1,1,"US",3
4,2,2,4,3,3,4,1,5,4,2,2,3,2,3,2,4,4,2,3,2,2,3,2,2,1,2,"US",1
4,4,4,5,3,2,5,2,4,3,1,2,2,4,4,1,2,4,2,2,2,3,2,3,1,5,2,"GB",2
3,3,4,5,4,5,5,1,4,4,4,3,2,5,3,2,2,4,4,4,2,1,4,3,5,4,2,"AL",1
4,5,5,4,5,5,5,5,5,5,5,4,4,4,3,4,3,3,3,5,1,4,5,4,5,5,4,"US",3
5,2,3,5,5,2,5,3,2,0,1,3,0,3,5,3,3,5,2,3,2,3,3,3,5,1,3,"US",2
5,2,1,1,1,1,3,1,1,4,2,1,3,1,3,1,1,1,1,5,1,1,1,1,1,1,1,"US",1
5,4,5,2,4,4,4,2,4,1,5,1,1,1,4,4,5,4,4,4,4,1,1,2,2,4,1,"IE",1
5,4,4,4,5,4,4,3,5,3,3,3,3,4,4,3,1,4,2,5,2,1,2,3,5,3,4,"US",2
4,4,4,4,4,4,3,4,4,3,5,3,3,3,3,2,3,3,4,4,4,2,3,4,4,2,3,"CA",3
5,4,4,4,5,5,5,4,5,1,1,1,1,2,5,1,4,4,4,3,5,1,1,3,5,1,2,"CA",1
5,4,3,4,4,4,4,4,5,5,4,3,5,4,1,4,2,5,3,1,4,2,5,3,2,3,3,"US",1
4,4,4,5,4,2,5,3,4,4,3,2,3,4,2,3,1,4,2,4,1,1,3,2,5,1,2,"US",3
5,5,4,2,5,3,5,5,5,4,1,4,4,4,2,4,1,4,2,1,2,4,5,2,2,5,5,"US",1
4,2,2,4,4,4,4,1,5,3,4,2,1,3,4,3,4,3,2,5,2,1,5,2,5,1,1,"AU",2
3,2,2,2,2,1,4,1,4,4,4,2,2,3,4,2,4,1,4,3,1,3,4,2,2,1,1,"GB",1
5,4,4,4,1,2,4,2,4,3,3,2,1,2,2,2,1,2,1,5,1,1,4,2,5,1,1,"US",1
4,3,4,5,2,2,5,3,5,2,2,2,2,5,2,3,2,3,2,5,2,1,3,2,5,2,1,"US",3
4,4,2,4,3,2,4,2,5,3,3,3,1,4,1,4,2,3,4,4,3,2,4,2,3,4,2,"DE",3
4,4,3,4,4,5,5,1,5,2,5,2,5,2,4,4,2,5,3,5,1,1,1,5,5,1,2,"RO",1
5,3,3,2,3,3,5,4,4,3,2,3,1,3,3,3,2,3,2,2,3,2,5,3,2,4,3,"FI",3
3,1,4,4,2,3,4,3,3,2,4,1,2,1,4,1,4,4,4,4,3,2,3,1,5,1,2,"ES",3
5,5,4,4,5,4,4,4,5,2,2,3,2,4,5,1,4,4,5,3,2,1,4,4,2,2,3,"GB",1
4,2,3,2,3,2,4,2,2,3,5,2,2,3,5,2,3,4,1,4,3,2,4,3,3,2,2,"US",3
4,2,2,1,1,2,2,1,1,2,5,1,1,3,4,1,4,1,2,4,2,4,1,1,5,2,1,"US",3
5,3,2,4,4,3,5,4,3,2,4,4,1,2,4,4,5,4,1,4,3,2,4,1,5,1,2,"GB",1
5,5,5,5,5,5,5,5,5,4,2,3,3,5,4,5,3,5,5,3,4,2,5,5,4,1,5,"US",1
5,4,2,4,4,5,5,2,4,3,2,3,2,4,4,2,4,4,4,4,3,1,4,3,3,1,2,"GB",1
4,3,4,2,4,3,5,4,2,2,5,1,1,3,4,2,4,4,2,2,2,1,5,2,5,3,4,"GB",1
4,2,2,3,2,2,4,2,5,2,4,1,1,1,2,1,4,3,2,4,1,2,3,2,3,2,1,"BE",2
5,2,3,4,3,4,5,2,4,4,1,2,2,3,4,4,4,3,3,4,3,2,4,3,5,2,2,"US",1
5,2,2,2,2,2,4,2,4,5,4,4,3,2,4,2,4,2,1,4,1,2,2,2,4,1,2,"US",2
3,1,4,5,1,3,5,1,4,2,3,2,2,3,5,4,3,2,2,4,3,2,1,1,3,1,2,"HU",1
5,5,5,5,5,5,5,5,5,5,4,1,1,5,1,5,1,5,1,5,5,1,5,4,5,5,5,"US",1
4,2,4,3,4,4,4,3,4,4,3,2,2,4,1,4,2,4,2,4,2,2,4,2,3,5,2,"US",2
2,3,4,4,3,4,4,3,3,4,4,2,3,4,2,2,4,3,2,4,2,2,2,3,5,3,3,"US",1
1,5,5,3,5,5,5,5,5,3,2,4,4,4,1,5,1,5,5,1,4,2,4,4,3,5,5,"CA",1
5,5,5,5,5,5,5,5,5,5,1,5,4,5,1,5,1,5,2,1,2,1,5,5,3,5,5,"GB",2
4,4,2,3,4,5,2,3,4,3,3,2,2,2,3,2,4,4,3,4,1,1,3,3,2,2,3,"CA",1
3,1,2,2,2,2,4,1,2,2,4,1,2,2,4,2,4,3,2,3,1,2,2,1,4,3,1,"US",3
4,5,4,2,5,4,5,5,5,4,1,4,4,4,1,4,1,5,5,2,5,5,4,4,1,5,5,"US",1
5,5,5,5,5,5,5,5,5,5,1,5,5,5,1,5,1,5,5,1,5,5,5,5,1,5,5,"GB",1
5,2,2,4,2,4,5,4,4,4,4,2,3,4,3,2,4,4,2,5,2,1,4,4,4,1,2,"NL",1
4,4,4,4,4,3,4,4,4,2,4,3,2,5,2,3,3,4,4,3,3,1,4,2,2,3,4,"US",3
4,3,4,4,3,3,4,4,3,2,4,2,2,3,4,2,3,4,2,4,0,2,2,2,5,1,2,"AU",1
4,4,4,2,4,4,4,4,3,5,2,4,4,4,2,4,2,4,3,2,2,2,4,4,3,2,3,"GB",1
4,4,4,4,4,5,5,5,4,2,5,3,2,4,4,3,3,3,3,4,2,2,4,3,5,3,4,"US",3
5,3,5,4,2,4,5,3,4,4,1,4,5,5,2,5,1,5,2,2,4,2,5,4,5,4,4,"US",2
5,4,4,4,5,5,5,1,5,4,2,4,2,5,4,4,4,4,1,2,5,1,4,4,5,3,4,"US",1
5,5,5,4,5,5,5,4,5,3,4,4,3,5,1,2,4,5,2,5,4,2,4,5,5,5,3,"MK",2
5,5,3,4,4,5,5,3,5,5,3,3,3,4,2,4,1,5,4,2,3,3,4,5,4,1,4,"US",1
4,4,3,4,4,4,4,3,4,2,3,2,2,3,4,2,3,3,2,4,2,2,3,3,1,3,3,"US",1
4,4,3,5,2,5,4,2,5,4,5,1,3,3,4,2,4,4,3,5,1,1,2,4,5,1,2,"EU",1
5,5,5,5,5,5,5,5,5,5,1,3,5,5,1,4,1,5,5,2,5,2,5,5,2,5,5,"CA",2
4,4,4,5,4,4,5,2,4,5,1,3,5,4,2,5,1,5,2,2,4,4,1,3,2,4,3,"CA",3
5,4,4,2,5,5,5,4,5,3,3,3,3,4,3,5,1,4,4,4,3,3,3,5,5,1,3,"US",1
5,4,4,4,4,4,5,2,4,3,3,3,4,4,3,3,4,3,3,2,4,3,4,4,4,1,2,"EU",3
5,4,2,4,5,5,5,5,5,2,3,3,2,3,4,2,4,4,2,2,3,1,5,5,5,3,3,"US",1
5,5,4,5,5,5,5,5,5,5,5,1,1,1,1,4,1,5,5,1,5,1,5,5,1,5,5,"GB",1
5,2,4,5,3,4,5,3,4,3,2,1,1,5,3,4,5,4,2,4,2,1,4,3,2,5,2,"US",2
2,4,5,4,5,2,5,1,5,5,2,2,4,5,4,4,1,4,5,1,1,2,4,2,2,4,1,"US",1
5,4,4,5,5,5,5,4,5,4,5,5,2,3,3,4,1,4,3,3,2,3,5,4,3,3,4,"US",1
5,1,3,3,4,4,5,3,2,1,5,1,1,2,4,1,3,3,5,4,3,4,3,2,4,1,2,"GB",3
5,4,4,5,3,1,5,5,5,3,5,3,1,1,3,1,3,4,1,3,1,1,5,1,1,1,1,"US",3
2,2,2,2,2,3,4,2,4,1,5,1,1,1,4,4,2,3,3,3,3,2,4,2,2,2,1,"NL",1
5,4,3,4,4,5,5,4,4,2,4,3,4,3,4,2,1,3,3,2,2,1,4,2,5,1,2,"EE",3
4,4,4,4,4,4,4,3,4,2,3,2,2,4,5,2,4,4,2,2,2,2,3,2,4,4,4,"US",1
5,5,5,4,4,5,5,4,4,4,1,2,1,5,2,4,3,3,2,4,2,2,4,2,5,4,4,"US",1
5,4,5,4,5,4,5,4,3,3,4,2,4,4,4,2,4,4,3,5,3,2,4,3,5,2,3,"VN",2
5,5,5,5,5,5,5,5,5,4,1,4,4,5,1,4,1,5,5,4,4,3,4,3,4,5,5,"GB",3
2,2,1,1,1,1,2,1,1,2,3,1,1,1,5,2,4,1,2,5,1,1,2,1,4,1,1,"US",1
4,2,2,4,2,3,4,4,4,4,2,3,2,1,3,4,1,3,4,2,1,1,4,2,5,1,3,"US",1
4,4,4,5,5,5,5,2,5,4,2,1,1,5,2,1,1,3,1,3,1,1,2,1,1,1,3,"US",1
4,3,3,3,1,1,4,2,3,3,3,2,2,2,4,2,3,2,1,2,1,3,3,2,3,2,2,"CA",1
3,4,4,4,4,4,4,3,4,1,4,2,2,3,5,3,4,3,2,3,4,2,4,3,4,2,4,"GB",1
4,4,3,2,5,4,5,4,4,4,3,3,3,5,2,3,3,4,5,2,4,3,4,5,3,3,3,"US",3
5,4,4,5,4,5,5,4,5,5,4,4,5,4,1,5,1,5,5,3,1,4,4,4,3,2,3,"US",3
3,5,4,3,4,3,1,5,4,4,1,5,5,3,1,3,1,5,4,2,3,5,5,4,2,1,4,"US",3
5,2,0,4,4,3,5,4,4,2,3,2,2,4,4,3,3,2,2,4,2,1,2,2,5,5,2,"BR",3
4,2,3,4,2,2,4,3,4,3,3,2,2,4,5,4,4,4,2,4,2,2,4,2,4,1,2,"US",3
4,5,4,4,5,4,5,4,5,3,2,2,5,2,1,4,1,3,4,4,2,2,5,4,4,1,4,"CY",3
4,5,2,4,3,4,4,4,4,2,2,3,3,1,3,1,1,2,2,2,4,1,2,1,5,5,3,"ES",1
5,5,5,2,5,5,5,5,5,5,2,3,5,5,1,4,1,5,5,1,5,4,5,5,1,5,5,"GB",1
4,4,3,3,3,4,5,3,3,1,5,1,1,3,5,3,3,2,4,5,4,2,3,3,2,1,2,"US",3
5,5,5,5,5,5,5,5,5,5,4,5,5,5,1,5,2,5,5,4,5,3,5,5,4,5,5,"US",2
4,2,2,2,2,2,4,2,4,3,4,2,2,3,3,4,2,2,2,4,2,2,4,2,2,2,2,"US",1
5,2,1,5,5,5,5,3,4,3,5,1,1,4,3,3,1,4,5,4,5,1,4,4,1,1,2,"US",1
3,3,2,4,4,5,5,4,4,2,5,2,2,2,4,3,4,4,2,4,3,3,4,3,4,1,3,"PH",1
4,2,2,2,2,5,4,2,5,4,5,1,2,1,2,2,5,2,2,3,4,1,4,1,5,2,2,"US",3
2,4,4,3,4,5,5,3,5,5,4,2,2,3,4,4,4,4,4,3,1,3,5,3,2,5,3,"US",3
3,2,3,2,2,1,2,1,1,3,4,4,4,2,1,4,3,5,4,4,2,3,1,1,2,3,1,"US",2
5,5,4,4,4,4,5,3,5,3,3,2,4,5,4,4,2,4,4,2,2,4,2,3,2,1,4,"GB",1
4,2,1,1,0,1,3,2,3,2,1,2,2,3,5,1,4,1,1,5,1,0,1,1,5,1,1,"GB",1
4,4,4,4,4,4,4,4,4,3,5,2,5,4,4,4,2,4,4,3,2,2,4,2,1,2,2,"US",3
5,4,3,3,2,4,4,4,5,4,5,3,3,4,4,3,4,5,2,4,4,2,4,4,3,2,3,"DE",1
4,2,4,4,2,3,3,2,4,3,4,3,2,5,4,2,4,2,2,4,4,3,5,2,5,1,1,"US",3
4,3,4,4,4,4,4,4,4,3,3,3,3,3,2,3,3,5,4,4,2,1,4,3,3,3,3,"US",3
5,4,5,2,3,5,5,3,4,5,3,5,2,4,3,4,2,4,2,3,4,4,5,4,2,4,2,"US",2
5,4,4,4,3,4,5,4,5,4,2,3,2,5,3,1,2,2,2,1,2,5,2,3,4,3,4,"GB",1
5,4,4,5,5,5,5,2,2,5,1,3,3,5,2,5,1,4,4,5,2,1,5,4,1,1,1,"US",1
4,5,5,5,5,5,5,2,5,3,2,2,3,5,3,1,3,3,3,4,3,2,5,4,1,1,5,"US",1
4,2,2,3,2,4,4,2,4,3,3,2,2,3,4,2,4,4,4,4,2,2,3,3,5,3,2,"BE",1
4,4,4,4,2,2,5,2,4,1,5,1,2,4,4,2,3,1,3,5,2,3,2,1,5,2,1,"FI",1
1,1,2,1,1,1,1,1,1,4,5,1,1,1,5,1,3,3,1,3,1,1,4,1,4,1,1,"US",2
5,3,4,2,4,4,5,2,4,4,5,2,2,5,4,3,4,3,3,3,2,1,3,3,2,2,2,"US",3
5,2,4,4,1,2,4,1,4,4,4,3,2,2,1,2,2,4,2,1,2,1,4,4,1,2,1,"US",1
5,4,3,4,5,5,5,3,5,4,2,4,5,3,3,5,1,3,5,3,3,3,4,5,5,3,3,"US",1
4,5,4,4,5,5,5,3,5,5,2,2,5,5,2,4,1,4,3,2,5,4,3,3,2,1,3,"US",1
3,2,4,1,4,3,3,3,3,3,1,4,1,4,2,1,2,3,4,4,2,4,4,2,3,2,3,"US",3
3,2,3,2,3,3,3,4,5,4,2,1,2,3,4,2,4,4,2,4,2,1,4,3,5,1,3,"US",2
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,"DE",1
4,2,2,2,3,4,4,2,3,2,3,2,2,2,4,2,1,3,3,4,3,1,3,1,5,1,1,"US",1
4,2,3,2,2,3,5,4,4,1,5,1,2,2,2,2,5,1,3,3,4,1,3,2,4,3,2,"UA",3
4,2,3,3,2,1,4,2,3,3,5,2,3,3,3,4,2,4,2,5,1,1,3,1,5,1,1,"US",2
4,3,3,1,3,3,5,2,4,5,1,2,4,4,3,1,4,3,2,5,1,1,4,1,5,1,1,"US",1
5,3,2,5,4,4,4,2,2,2,4,2,4,4,4,2,2,2,3,4,4,4,2,4,5,1,2,"IN",1
2,4,2,2,2,2,4,2,4,3,2,4,2,3,2,4,2,4,4,2,2,3,3,2,2,2,2,"GR",3
5,4,4,4,4,4,5,3,5,4,3,3,4,2,3,4,4,3,3,4,2,2,4,3,5,2,3,"FR",3
5,2,1,4,1,2,5,1,1,1,5,1,1,1,5,1,1,1,2,4,1,1,4,2,5,1,1,"FI",3
2,5,4,4,4,3,5,2,5,4,1,4,2,3,5,1,4,3,5,2,3,4,4,5,1,5,4,"US",2
5,2,2,2,3,4,5,3,4,4,3,4,3,3,2,4,2,3,4,5,1,3,3,4,5,3,2,"GB",1
4,2,2,2,1,1,3,1,2,1,4,2,2,2,4,2,4,1,1,5,1,1,2,1,5,1,1,"US",3
3,4,4,4,4,3,5,3,4,1,5,2,4,3,5,4,2,3,4,4,3,4,4,3,3,1,2,"FI",3
4,2,2,4,4,2,5,2,3,3,5,1,2,1,5,4,4,3,1,5,2,1,3,2,5,1,2,"US",1
5,5,5,5,5,5,5,5,5,5,1,5,5,5,1,5,1,5,4,1,4,3,5,5,2,2,5,"US",2
5,2,2,4,5,5,5,3,4,5,4,1,2,5,5,4,4,5,2,3,5,1,5,3,5,1,2,"US",1
4,5,4,4,5,5,5,4,5,3,5,3,1,3,4,1,5,5,4,5,3,2,5,5,5,1,3,"US",1
2,4,3,4,4,3,4,2,5,2,4,2,2,3,5,2,4,3,3,3,2,2,4,2,4,3,4,"FI",3
4,4,4,4,4,5,4,4,4,4,5,2,2,4,1,4,1,4,4,2,4,2,4,4,1,1,4,"GB",2
3,4,3,4,4,4,5,3,5,4,3,4,3,3,4,4,4,4,4,1,4,4,5,0,1,4,3,"US",2
4,4,3,5,4,4,4,2,5,3,4,2,1,4,4,2,4,3,2,4,5,2,2,2,5,1,2,"US",3
3,4,2,3,3,5,4,2,4,2,5,1,1,1,4,1,4,3,0,3,1,2,2,2,5,1,2,"US",1
4,4,2,4,4,4,5,2,4,2,5,2,3,1,5,2,5,5,3,3,2,1,5,2,2,2,2,"BG",1
4,4,4,4,4,4,4,3,4,2,4,2,2,2,3,2,2,4,3,3,4,3,4,3,4,1,4,"US",1
5,3,2,1,1,3,5,3,4,1,4,3,1,4,2,1,3,3,3,4,1,2,4,1,4,1,1,"RO",1
4,3,3,4,4,5,5,3,4,4,4,3,4,4,4,5,1,4,3,4,2,2,4,2,5,3,3,"IT",1
5,5,5,5,5,5,4,5,5,1,5,3,4,5,2,3,1,2,5,1,5,5,5,5,1,1,5,"A1",3
5,1,1,1,5,2,5,4,5,2,4,1,2,2,1,3,1,2,1,2,5,5,4,2,5,4,2,"HR",3
3,4,4,4,5,4,3,4,4,4,5,3,3,3,3,1,4,3,3,3,3,1,4,5,5,1,4,"GB",1
5,4,2,2,5,5,5,2,5,2,3,2,4,2,2,5,2,4,4,3,1,2,4,3,4,2,4,"AU",1
5,3,5,4,4,5,5,3,5,2,2,2,1,3,5,5,5,1,1,5,4,2,5,3,5,4,4,"US",3
5,3,4,4,4,4,4,2,4,2,2,2,2,4,5,2,2,2,4,4,4,2,2,2,5,4,4,"GB",2
5,1,1,3,1,1,4,1,3,4,4,1,2,3,4,1,2,2,1,5,1,2,3,1,5,1,1,"US",1
2,1,2,3,2,1,4,2,1,4,3,2,2,3,3,1,3,1,1,3,2,1,1,2,5,1,1,"AP",1
2,5,0,3,4,2,2,3,4,4,3,2,1,4,3,3,4,2,3,3,2,3,5,2,2,4,4,"RS",2
2,4,3,4,4,2,2,2,4,3,5,2,2,3,4,2,3,2,2,3,2,2,2,2,3,2,2,"CA",2
3,1,3,5,1,1,3,2,3,5,2,4,4,4,3,2,4,5,1,5,1,1,2,1,5,1,2,"US",3
5,4,5,5,5,4,5,4,4,3,3,3,3,5,2,4,1,4,3,5,4,1,4,4,5,2,4,"SG",2
4,2,3,4,3,2,4,3,4,1,5,2,2,4,4,2,3,2,2,4,1,2,4,2,4,1,2,"EE",3
4,5,3,4,4,4,5,3,4,4,3,2,4,4,4,4,1,4,5,2,3,4,5,4,1,2,4,"US",3
4,4,3,3,3,3,4,3,4,2,5,2,2,2,3,2,2,2,3,3,2,3,4,3,2,3,3,"US",1
3,3,3,3,3,3,4,3,3,4,2,3,3,4,2,2,2,4,2,4,2,2,4,2,5,3,3,"US",1
3,2,2,2,1,4,4,3,2,2,4,1,2,1,4,1,3,2,3,2,2,2,4,1,1,1,1,"NZ",1
5,1,1,1,1,1,5,1,1,4,5,2,2,1,5,1,4,1,1,3,1,2,1,1,5,1,1,"US",1
5,2,1,4,3,3,5,2,4,3,4,1,2,2,5,2,2,2,1,4,1,1,4,1,4,1,1,"US",3
4,4,3,3,4,2,5,2,4,4,2,4,5,3,2,4,1,3,3,4,3,4,4,2,1,5,4,"CA",1
4,4,2,4,2,5,5,3,5,4,3,3,3,3,5,3,2,2,2,3,2,2,4,4,5,4,2,"AU",3
5,5,4,4,5,5,5,4,5,5,2,4,4,4,3,4,1,3,3,2,2,4,5,4,3,4,4,"DE",3
5,1,3,4,4,5,5,4,4,3,5,2,1,4,4,1,5,5,2,5,1,1,4,4,5,2,1,"US",1
5,4,5,4,5,5,5,5,5,3,5,1,1,5,5,3,2,4,5,5,2,1,4,2,5,1,2,"US",3
4,4,5,4,5,5,5,4,4,5,2,2,4,5,1,4,1,5,4,3,2,3,4,3,5,5,4,"GB",1
5,3,4,2,4,4,5,5,5,4,4,4,2,4,3,3,3,3,4,4,2,1,4,2,5,1,3,"CZ",1
5,5,3,4,4,4,5,4,5,4,4,2,2,3,4,2,2,4,2,4,2,4,2,2,4,1,4,"US",1
5,5,5,5,5,5,5,3,5,4,3,5,5,4,4,5,1,5,5,1,5,2,5,2,1,5,5,"CA",1
4,2,3,3,3,3,4,3,3,2,4,2,2,5,3,4,5,5,2,3,3,2,3,2,4,3,2,"PH",1
5,4,2,4,4,2,5,5,4,2,4,2,1,5,4,2,5,2,1,2,1,1,2,2,4,2,1,"US",3
4,1,1,4,1,1,4,4,1,1,5,1,1,1,5,1,5,1,1,5,1,1,1,1,5,1,1,"US",3
4,3,3,3,2,4,5,2,4,4,3,2,2,4,4,3,2,4,3,2,2,2,4,3,5,3,2,"US",3
3,4,3,2,2,4,4,2,2,4,1,2,4,5,3,2,2,3,2,4,2,2,2,5,1,1,3,"US",3
4,3,4,4,5,4,4,5,5,3,1,3,1,5,1,2,4,4,4,2,2,2,4,3,3,3,1,"US",3
4,3,4,2,5,5,5,3,4,1,5,2,2,3,5,4,5,5,3,4,3,3,4,3,5,5,4,"PL",1
5,4,4,4,4,4,5,4,5,4,2,3,2,4,4,2,2,4,3,2,2,2,5,5,5,3,4,"GB",1
3,3,3,2,3,2,4,3,4,2,3,3,2,2,2,4,3,3,3,4,2,1,2,1,1,1,2,"CA",3
5,3,2,5,5,5,4,3,4,4,3,3,2,4,3,2,2,4,4,3,2,1,3,5,5,1,2,"CA",3
5,4,5,5,5,5,5,5,5,3,5,1,1,5,5,4,5,2,1,5,2,1,5,4,5,1,5,"NO",3
5,5,5,2,5,4,5,5,5,3,2,1,4,4,4,3,1,1,4,2,5,5,5,2,4,4,4,"GB",2
5,5,5,3,4,4,5,4,5,1,3,3,1,4,2,3,3,3,5,1,4,4,5,5,3,4,4,"US",3
