"M1","M2","M3","M4","M5","M6","M7","M8","M9","N1","N2","N3","N4","N5","N6","N7","N8","N9","P1","P2","P3","P4","P5","P6","P7","P8","P9","country","source"
5,3,4,5,5,2,5,1,4,5,2,2,1,4,5,1,3,4,3,2,5,1,5,5,5,2,2,"GB",1
2,4,4,2,4,2,4,2,4,2,3,2,2,4,2,2,2,3,3,4,2,4,4,2,1,2,3,"US",1
5,5,4,4,5,5,5,5,5,3,2,2,3,5,1,2,1,3,5,3,2,2,5,2,2,5,5,"EE",2
5,5,5,5,5,5,5,5,5,4,2,3,4,4,1,4,1,5,4,3,5,2,5,5,4,5,5,"US",3
4,1,3,4,1,4,4,2,4,4,2,1,1,3,3,1,4,3,4,2,2,2,4,1,5,1,2,"US",2
4,4,2,3,3,1,4,2,4,2,2,2,2,2,1,3,2,3,1,2,2,1,1,2,2,5,2,"FI",1
4,1,1,1,1,1,4,1,2,5,2,1,2,4,2,1,1,1,1,5,1,1,1,1,1,1,1,"US",1
5,0,3,3,4,4,4,2,3,3,2,3,2,3,4,4,3,2,3,2,4,2,4,4,2,5,2,"AU",3
5,4,4,3,5,5,4,3,5,5,4,2,3,5,3,4,3,4,4,1,2,2,5,5,2,5,5,"US",2
4,4,3,2,2,4,4,3,4,2,5,3,2,3,3,2,5,3,5,4,2,1,5,4,4,2,3,"SG",2
2,2,3,4,1,2,4,3,2,4,2,1,2,2,4,3,3,2,2,4,1,1,1,1,4,1,1,"GB",1
4,5,3,4,4,4,5,3,5,3,4,3,3,4,3,4,3,3,5,4,3,3,5,3,2,5,4,"AU",1
1,1,2,4,2,2,4,2,2,3,5,2,2,2,5,2,4,3,1,4,2,2,2,2,4,2,2,"CA",3
4,4,2,2,4,4,5,2,4,3,3,2,3,3,5,3,3,2,2,4,2,2,4,2,4,2,2,"US",3
3,5,3,5,4,2,5,4,5,5,5,3,3,4,5,4,1,3,4,2,5,5,5,5,5,2,5,"US",1
2,2,3,1,3,2,1,1,4,4,4,2,2,3,2,4,4,3,1,1,1,1,1,2,5,1,2,"US",3
5,4,4,4,3,3,4,4,4,4,2,2,1,4,5,2,2,4,3,2,2,3,4,2,3,4,2,"US",1
5,3,4,3,0,3,5,4,4,4,3,5,3,0,4,4,1,4,3,4,3,3,0,3,5,3,3,"US",1
3,4,2,5,4,3,4,4,4,2,1,3,1,3,1,2,1,4,3,1,4,4,5,3,5,1,3,"SY",2
4,4,5,3,4,4,5,4,5,5,2,4,4,5,1,4,2,5,5,2,5,5,3,4,2,4,4,"US",1
5,4,4,4,5,4,4,4,3,3,3,2,3,4,3,3,3,4,3,2,4,2,4,2,4,1,3,"FI",3
5,4,4,4,5,5,5,2,5,3,2,4,5,4,4,5,1,5,4,1,4,3,4,3,1,2,4,"US",1
4,4,1,3,1,1,5,1,5,5,5,1,5,4,1,5,1,2,1,4,1,1,2,1,1,5,4,"US",1
5,5,5,5,5,4,5,3,5,3,3,3,3,4,3,2,3,3,1,5,4,2,2,5,5,1,5,"US",1
4,2,3,2,2,1,4,1,4,3,3,3,2,1,4,4,4,1,2,3,2,1,4,1,4,1,1,"A2",1
3,2,3,1,4,2,3,1,3,1,5,1,1,1,4,1,4,1,3,4,1,1,4,1,5,1,3,"US",3
3,5,4,4,4,2,2,1,4,4,2,3,5,5,2,4,4,5,2,2,3,2,4,3,1,3,5,"US",2
5,4,5,5,5,5,5,5,5,2,3,1,1,4,1,1,5,4,4,3,2,3,5,3,5,4,3,"US",1
1,3,4,3,4,4,5,3,3,5,1,2,1,4,1,2,1,3,3,2,2,2,4,2,1,5,4,"GB",1
4,5,3,4,2,3,4,2,5,4,4,2,2,4,4,4,2,4,2,4,2,2,4,2,2,2,2,"US",1
5,5,5,5,5,5,5,5,4,2,3,2,2,5,4,2,3,2,5,2,2,4,4,5,2,5,4,"CA",1
5,5,5,5,5,4,5,5,5,5,1,4,4,5,1,3,1,5,5,1,4,5,4,5,2,4,5,"US",3
3,2,3,3,3,4,4,3,1,4,3,2,3,3,4,3,4,1,3,1,4,5,4,4,5,1,5,"CA",1
5,5,3,4,5,4,3,3,4,4,1,4,3,4,2,3,3,4,4,3,5,3,5,4,5,5,4,"US",2
4,2,3,2,4,4,4,4,3,3,2,2,4,4,1,4,2,4,4,4,4,2,5,4,4,1,2,"SG",1
4,4,4,3,5,4,5,4,4,2,5,2,2,3,4,3,4,3,3,5,4,3,3,3,2,3,3,"GB",3
5,4,5,4,4,3,5,5,4,2,4,1,1,3,5,1,2,4,2,4,3,1,3,2,5,1,4,"GR",1
4,1,1,2,1,2,4,1,3,2,4,1,3,4,4,2,2,2,3,3,3,2,3,2,2,4,1,"FI",3
3,4,1,1,3,2,2,1,4,1,3,3,4,2,4,1,2,4,5,2,4,5,4,4,4,2,3,"MA",3
1,1,1,1,1,1,1,1,1,1,5,1,1,1,5,1,5,1,1,5,1,2,2,1,5,1,1,"IN",1
4,4,1,4,4,2,4,2,4,4,5,2,2,1,4,1,4,4,2,2,1,1,3,4,5,1,1,"US",1
2,2,1,1,3,1,2,2,3,4,4,2,2,2,4,3,3,2,1,2,1,2,1,1,5,2,1,"RO",2
5,4,3,4,4,4,4,3,4,4,2,2,4,2,4,4,5,4,4,2,3,4,4,3,2,3,5,"GB",1
3,1,3,2,2,1,4,3,3,3,4,2,3,3,4,2,4,2,1,4,1,1,2,1,4,3,1,"GB",3
5,4,4,2,5,4,5,4,5,5,1,4,3,5,2,5,3,4,3,2,5,5,5,4,5,5,4,"US",1
4,4,4,4,4,3,4,2,4,4,2,3,2,5,4,4,4,1,3,3,2,2,4,4,4,5,4,"AU",2
4,4,5,4,5,2,5,5,4,3,1,4,2,5,1,4,1,5,5,3,5,2,4,3,4,3,5,"IN",3
2,3,5,3,3,2,0,5,4,5,4,5,2,4,2,4,5,3,3,5,2,2,4,4,5,1,2,"US",1
5,4,3,4,5,5,5,4,4,3,3,4,5,4,4,5,1,3,4,3,2,1,3,5,1,3,3,"US",1
4,3,4,2,5,5,5,3,5,4,2,3,3,4,3,4,4,4,3,4,2,1,3,4,5,3,3,"US",1
3,4,4,4,5,5,5,5,5,4,3,2,5,3,3,2,1,3,4,4,2,4,2,3,4,4,5,"AU",3
5,5,4,2,4,5,5,4,5,5,5,4,4,5,4,5,1,4,2,1,1,1,4,4,2,1,4,"GB",3
5,4,4,5,2,3,4,2,4,3,5,4,4,1,2,3,2,5,4,5,1,1,5,5,5,1,1,"US",1
3,4,4,3,5,5,5,3,5,4,2,3,3,3,4,3,3,5,2,3,4,3,3,4,4,4,4,"PT",1
4,4,3,4,4,4,4,3,4,5,4,2,2,3,4,4,4,4,3,2,4,3,4,3,1,5,3,"US",3
2,3,1,5,1,1,5,1,5,3,5,1,5,1,4,1,2,3,1,4,1,3,4,1,2,1,1,"SE",3
4,2,4,4,3,4,4,4,4,3,4,2,4,3,2,3,2,4,2,3,3,1,4,2,3,4,2,"US",2
2,5,5,5,5,4,5,4,5,4,2,5,4,5,1,3,1,4,5,2,2,3,5,4,2,5,5,"US",2
4,3,2,2,2,4,4,4,4,3,2,4,2,4,3,3,2,4,2,2,2,1,2,2,5,2,2,"SI",1
4,4,5,5,2,3,5,5,4,3,4,4,5,5,1,5,2,4,5,2,4,4,5,4,2,5,4,"FI",2
4,2,2,4,2,2,4,2,3,3,4,2,4,3,4,3,4,4,1,4,1,2,2,2,4,2,2,"US",3
5,4,5,5,4,4,5,4,5,5,1,4,3,5,1,4,1,5,4,2,2,4,5,4,2,5,5,"US",3
4,4,3,4,3,4,5,2,5,1,1,3,1,3,2,5,3,3,3,3,2,4,4,3,2,4,2,"CA",2
4,4,2,3,2,4,4,2,2,2,4,2,2,2,2,5,4,3,4,3,3,3,2,4,2,1,2,"GB",1
4,1,1,1,1,1,5,1,2,2,2,2,1,1,4,2,2,2,1,4,1,1,4,1,5,1,3,"US",1
5,5,3,5,5,5,5,3,4,3,5,2,3,3,2,3,3,5,5,3,5,2,5,4,5,2,1,"US",1
3,2,2,3,3,3,4,1,3,3,3,2,2,5,4,1,1,5,2,2,2,1,3,3,2,1,2,"US",1
3,3,3,3,3,4,5,3,3,3,4,1,2,3,4,2,3,2,3,5,3,1,4,3,4,1,2,"US",3
4,5,3,2,5,4,4,5,5,3,2,3,4,4,2,3,4,4,5,2,4,4,5,4,1,5,5,"US",3
5,3,3,4,4,3,4,3,4,4,5,2,3,2,4,4,1,3,4,4,2,1,3,3,4,1,2,"US",1
5,5,4,5,5,4,5,5,5,4,1,5,5,5,1,5,1,5,5,2,5,2,5,4,2,5,5,"JP",3
5,2,5,5,3,1,5,5,5,5,1,1,2,5,2,3,1,5,3,3,1,1,2,3,4,5,2,"US",3
3,2,2,1,1,1,4,1,2,1,3,1,2,4,5,3,5,1,1,3,1,1,4,1,5,1,1,"CA",3
3,1,1,1,2,1,4,3,3,4,2,3,2,4,4,3,4,3,1,3,1,2,4,2,4,1,1,"US",1
5,4,4,4,5,4,5,5,4,3,4,2,4,4,3,4,3,4,3,2,4,2,4,4,3,3,4,"US",3
1,1,2,1,1,1,3,1,3,4,1,2,1,1,3,1,3,1,1,2,1,1,1,1,5,1,1,"US",1
4,4,3,1,1,4,4,3,3,4,5,2,2,4,4,3,3,2,3,4,1,1,1,3,2,3,3,"US",1
4,3,2,2,1,4,5,4,4,4,2,2,4,2,4,2,2,2,2,3,4,3,2,2,5,1,2,"FR",1
4,2,3,2,2,1,4,2,4,3,3,1,1,3,2,3,4,2,3,4,2,3,4,3,3,1,1,"US",2
5,5,5,3,4,4,5,3,3,5,2,5,5,5,5,5,1,5,4,2,3,4,5,5,1,5,2,"US",1
4,3,3,3,5,1,5,2,5,5,2,2,3,1,5,1,2,1,4,2,1,1,4,2,3,3,1,"US",1
4,3,2,4,4,4,5,3,5,2,4,2,2,2,4,2,4,3,2,2,3,4,4,3,4,1,2,"CA",3
5,5,1,3,4,3,5,5,5,5,2,2,2,3,1,3,1,5,5,3,2,1,1,3,5,2,2,"AU",1
4,4,3,3,4,5,3,3,5,4,1,4,3,3,4,3,2,3,3,2,1,2,4,4,4,3,3,"CH",1
5,4,3,3,3,3,5,4,4,3,2,2,2,3,2,3,2,2,3,2,2,3,3,1,2,3,1,"NZ",1
4,1,2,3,2,2,3,2,3,3,4,2,2,1,3,3,4,2,2,4,1,1,1,1,5,2,1,"US",2
4,2,2,2,2,3,4,2,3,2,3,2,2,3,4,2,2,4,2,2,2,2,4,2,4,2,2,"DE",1
4,4,2,5,4,4,4,3,4,4,2,3,4,3,3,4,2,3,3,2,4,3,4,4,2,4,1,"US",1
5,5,4,2,5,5,5,4,5,5,1,4,5,5,1,4,2,5,4,2,4,4,4,5,4,4,4,"US",2
4,4,2,3,4,4,5,2,4,3,2,1,2,4,5,3,1,3,4,3,2,2,3,2,3,3,3,"US",1
3,5,4,4,2,3,5,3,5,4,4,4,4,2,5,2,2,2,4,2,2,5,4,2,5,1,4,"JP",1
1,1,2,1,1,1,4,2,4,1,2,1,5,2,3,4,1,3,1,1,1,3,1,2,5,2,1,"US",1
5,5,4,5,5,5,4,2,4,2,5,1,2,4,5,2,5,4,4,5,1,1,4,3,5,3,2,"CA",1
5,5,5,5,5,5,5,2,5,5,2,5,5,5,2,4,1,5,4,2,4,4,5,4,5,3,4,"US",1
4,1,3,1,4,4,5,4,4,2,4,3,2,4,2,4,5,3,2,3,3,1,4,4,2,3,2,"US",1
5,5,4,5,5,4,5,4,5,5,1,5,4,4,1,2,5,5,4,3,4,3,5,4,5,3,5,"US",2
2,3,3,2,2,2,5,4,4,4,3,3,2,2,4,2,3,4,4,2,2,2,3,3,2,4,1,"QA",1
4,3,4,2,2,4,4,4,4,3,1,4,4,4,2,4,2,3,2,3,3,1,4,4,5,1,1,"US",3
5,5,2,5,2,5,5,3,5,3,4,2,2,3,3,2,4,2,3,5,4,4,3,4,4,4,1,"US",3
3,3,5,4,4,4,3,3,4,3,3,4,1,4,4,4,3,4,4,2,4,3,3,3,2,4,3,"US",1
5,4,5,4,4,5,4,4,5,4,4,3,2,3,4,2,5,5,5,2,4,5,5,5,2,1,4,"GB",1
5,3,5,5,5,2,5,4,5,2,4,3,1,3,5,1,1,2,4,2,1,1,1,2,5,3,5,"GB",1
2,4,2,1,2,2,2,5,5,4,1,4,4,4,1,4,1,3,4,3,2,2,4,2,2,5,2,"US",3
5,3,4,5,2,4,5,3,4,5,3,2,4,5,4,3,2,5,1,4,4,1,4,3,2,2,3,"US",1
2,2,3,4,2,4,5,3,4,4,3,4,3,3,2,5,4,2,3,4,2,3,3,3,2,1,3,"PH",2
5,4,2,4,4,4,4,5,4,4,3,2,2,4,2,2,1,4,2,2,2,2,4,3,2,4,4,"AU",3
4,4,3,3,3,4,4,2,4,3,3,2,2,2,4,2,3,3,3,3,3,3,4,3,4,2,3,"US",1
3,3,2,2,3,2,4,2,2,2,4,2,2,2,4,2,4,2,2,3,2,2,3,2,4,3,2,"ZA",1
5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,1,1,5,5,2,5,1,5,3,5,1,5,"US",1
4,2,3,4,4,4,4,3,4,2,4,2,2,2,3,2,4,2,2,4,2,1,2,2,5,2,2,"GB",1
5,3,4,4,4,4,5,2,4,4,4,4,1,4,4,3,4,5,4,3,4,1,5,1,2,3,3,"RS",2
5,4,1,4,5,5,4,5,4,1,5,4,1,1,3,2,2,3,5,3,2,3,4,3,3,3,3,"RO",2
5,5,5,3,5,4,5,4,5,4,3,3,3,5,1,4,2,5,4,2,3,2,5,4,1,5,5,"AU",3
4,2,3,3,2,2,4,2,3,4,3,3,2,4,3,2,3,3,3,3,2,1,4,3,4,1,2,"CH",3
5,2,5,2,5,4,5,3,4,2,4,3,2,5,1,2,4,2,2,5,3,1,1,1,5,1,2,"US",2
4,3,1,2,4,3,4,2,3,2,5,1,4,2,3,2,2,2,4,4,3,2,4,3,4,1,2,"SE",3
5,5,5,5,5,5,5,5,5,5,1,5,5,5,1,5,1,5,5,2,1,4,5,5,2,5,5,"US",3
2,4,3,4,4,4,4,1,4,5,2,2,4,4,1,4,2,1,4,3,2,2,3,3,2,3,4,"US",1
3,2,1,1,2,2,5,2,4,3,5,2,1,1,5,1,3,2,4,1,5,5,5,2,4,2,1,"US",3
5,4,4,3,4,5,5,5,4,4,2,4,4,3,1,4,3,5,3,1,4,5,5,2,2,5,3,"CA",1
4,3,4,2,4,4,5,4,2,2,4,3,1,3,4,2,4,4,2,2,3,1,2,1,5,3,3,"GB",1
3,2,4,4,4,3,5,1,2,3,2,4,2,4,4,4,3,3,2,4,4,1,1,2,5,1,1,"US",1
5,3,3,5,5,4,4,2,5,3,2,2,3,3,2,3,2,2,4,4,4,2,5,3,4,3,2,"US",1
4,2,2,2,2,2,4,3,3,3,3,3,2,3,3,4,4,4,2,4,2,2,3,2,4,2,3,"US",3
4,5,5,4,5,5,5,5,5,5,4,3,4,5,1,3,1,5,3,4,3,3,5,4,1,5,5,"AU",2
5,5,2,1,5,5,5,1,5,5,4,2,1,3,3,2,1,2,5,5,1,5,4,4,1,1,2,"HR",1
2,4,3,4,2,2,5,4,4,2,4,2,2,4,4,2,4,4,1,5,1,1,2,2,5,1,2,"HR",1
5,1,1,4,4,2,5,4,2,2,5,1,2,4,4,4,2,1,2,4,1,2,5,1,1,1,1,"US",1
3,5,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"AU",3
4,5,4,2,5,5,5,4,5,4,4,5,4,2,2,5,1,5,4,4,5,4,5,5,4,1,5,"US",2
5,4,2,4,4,5,5,2,5,3,5,2,1,3,5,2,4,3,2,5,2,2,5,4,2,3,2,"AU",1
5,4,4,4,4,4,4,3,5,4,3,4,3,5,2,3,2,5,2,2,2,3,4,4,5,4,3,"US",1
4,2,3,3,2,2,5,1,3,2,3,2,2,3,4,2,4,4,2,2,1,2,5,3,5,1,1,"US",1
2,4,5,1,2,4,5,4,3,4,5,3,5,4,3,3,4,1,3,3,1,1,3,3,5,1,1,"PH",1
4,1,5,5,3,3,5,3,1,4,3,3,3,4,4,2,3,3,4,4,1,2,2,3,5,1,4,"ID",1
2,5,5,5,3,5,5,5,5,3,5,2,1,3,1,3,2,5,2,4,1,1,4,5,5,1,4,"US",3
4,1,3,3,2,1,4,1,4,1,5,1,1,2,5,1,5,1,1,4,1,1,1,1,5,1,1,"US",1
2,2,3,5,3,2,4,2,3,3,4,2,2,2,4,3,1,4,2,2,1,1,3,2,2,4,1,"US",3
5,4,2,2,3,4,5,3,3,3,3,3,3,2,2,2,4,1,1,3,3,2,4,2,1,2,3,"GB",1
5,5,4,4,5,4,5,3,4,4,2,2,4,4,2,2,2,4,4,4,2,4,4,3,4,2,4,"JP",1
5,2,3,4,4,4,5,3,5,3,4,3,4,4,2,4,2,3,2,5,2,1,4,3,4,2,2,"US",2
5,4,2,2,5,2,5,4,5,4,2,2,3,4,1,4,1,3,4,4,5,1,4,4,5,1,1,"US",1
5,4,4,4,4,4,4,1,3,3,5,2,2,3,4,1,4,2,2,5,3,1,2,3,3,4,3,"US",1
4,4,1,1,3,1,4,1,3,4,4,1,1,3,5,3,2,3,2,5,1,1,4,1,5,1,1,"US",3
5,2,4,4,2,4,5,2,2,2,4,2,4,4,4,2,4,4,2,4,4,2,4,2,2,2,2,"US",1
4,1,4,4,1,1,4,3,3,3,5,2,2,1,3,4,2,5,1,4,1,1,1,2,2,2,1,"US",3
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,"US",3
5,5,3,3,5,5,5,4,5,2,4,3,3,3,2,2,1,3,3,3,3,2,5,4,4,2,4,"US",1
5,5,3,4,5,5,5,4,5,5,4,3,3,4,3,4,3,5,5,3,5,4,5,5,1,5,4,"US",1
5,4,5,5,5,5,5,4,4,5,5,4,4,5,5,1,2,4,5,4,5,5,5,4,1,3,5,"AU",2
5,4,4,4,5,5,5,3,5,4,1,3,5,4,1,2,1,4,4,2,4,5,5,4,1,5,4,"GB",1
3,1,1,1,1,1,4,2,3,2,4,1,1,2,3,2,4,2,1,4,1,1,1,1,5,1,1,"US",3
3,4,4,1,4,4,3,3,4,1,5,1,1,2,4,1,2,2,4,3,3,3,3,2,5,1,3,"US",1
3,5,2,5,5,5,5,3,5,1,3,3,3,1,5,4,1,5,5,5,5,1,5,3,3,5,4,"GB",2
2,3,3,4,4,5,4,2,4,2,5,3,2,3,3,1,3,3,4,5,2,1,4,2,2,2,2,"GB",3
4,3,4,4,3,4,4,3,4,3,2,2,3,5,3,3,4,3,1,3,1,1,2,2,5,2,2,"US",1
4,3,4,2,4,4,4,4,4,4,4,3,3,3,2,4,2,4,3,3,3,5,4,5,2,4,5,"US",1
4,3,4,3,3,4,5,3,5,2,3,2,1,4,5,4,5,1,1,5,4,1,5,1,5,3,3,"US",3
4,3,5,4,5,5,5,4,4,3,4,5,4,4,2,5,2,4,4,3,4,2,4,4,4,2,2,"US",3
5,5,5,5,5,5,5,5,5,4,5,2,2,5,4,2,2,4,4,5,5,3,4,5,4,5,4,"NL",1
2,2,2,4,4,4,4,1,5,4,2,2,1,4,2,2,3,2,3,2,2,2,4,2,2,1,1,"US",1
5,2,3,4,3,4,4,2,3,3,3,3,2,3,2,3,4,4,3,4,3,3,4,3,4,2,3,"US",1
4,4,2,2,3,5,5,4,4,3,3,2,1,4,3,2,3,5,3,2,3,4,4,3,4,2,1,"AU",1
2,2,3,1,2,3,2,2,2,4,2,2,2,3,2,2,4,4,3,2,2,1,4,2,4,1,2,"US",1
5,4,2,4,1,5,5,3,5,3,3,1,1,4,4,1,4,2,5,5,2,1,2,2,2,5,3,"US",1
3,3,3,5,1,1,5,5,3,2,5,1,1,1,5,1,5,5,3,5,3,1,3,1,2,3,1,"US",1
4,4,3,4,3,3,4,2,3,4,1,3,2,4,2,2,2,4,4,2,2,2,3,2,2,3,3,"GB",1
4,5,3,3,5,4,5,5,5,3,4,2,1,3,5,4,3,4,4,2,4,3,4,5,3,1,5,"GB",3
4,4,4,4,4,4,5,3,5,4,3,3,4,4,4,4,3,5,2,4,3,1,4,3,5,1,2,"AU",1
5,3,4,2,3,4,5,4,3,2,2,2,3,4,4,1,3,2,4,4,4,4,4,2,4,2,4,"US",1
2,1,4,4,2,4,4,2,4,2,5,1,2,4,5,1,4,3,1,5,1,1,2,2,5,1,3,"US",1
4,4,4,3,4,5,3,3,4,2,3,4,2,4,5,2,1,4,4,3,5,4,5,5,3,1,4,"GB",1
2,1,3,3,1,3,3,1,2,4,2,2,3,4,1,3,1,2,1,5,1,1,2,1,5,1,1,"NO",1
5,3,3,3,3,4,5,3,4,4,4,2,2,4,5,4,3,4,2,1,2,4,4,2,4,4,3,"US",2
5,5,5,5,5,5,5,5,5,5,5,4,5,5,1,5,1,5,5,1,1,4,5,5,2,3,5,"US",2
4,4,4,5,3,3,4,2,4,4,1,3,4,4,2,3,2,2,5,1,2,4,4,2,5,4,4,"US",1
5,4,5,5,4,4,5,4,4,4,4,5,4,5,2,3,1,4,4,1,4,5,5,3,2,5,5,"US",2
4,4,2,4,5,4,5,4,4,2,5,1,2,1,5,1,3,2,3,4,2,1,3,3,5,1,2,"US",1
5,3,3,4,4,4,4,4,3,4,2,4,3,3,5,2,2,3,4,3,3,1,2,2,5,1,4,"US",1
4,5,5,5,3,5,4,5,5,2,2,1,1,5,5,2,3,3,3,3,3,1,4,3,5,3,3,"US",1
4,1,1,3,1,1,4,2,1,3,5,1,1,1,5,1,3,1,2,4,1,1,2,4,5,1,1,"US",3
4,1,3,1,2,2,4,1,3,2,4,2,3,4,3,3,2,3,2,5,1,1,4,2,5,1,1,"US",3
5,4,5,4,4,5,5,4,5,5,1,5,1,5,1,3,1,5,5,4,4,1,5,4,5,5,5,"CA",3
3,1,2,2,2,2,4,3,4,2,5,2,2,2,2,2,4,2,1,4,1,2,2,1,4,1,2,"BE",3
4,1,3,2,2,1,4,1,3,5,2,2,4,4,3,4,2,3,1,2,1,1,1,2,2,1,1,"US",1
5,4,4,2,4,5,5,1,2,3,2,2,3,4,2,2,5,3,3,5,2,1,1,1,5,3,2,"CA",3
3,2,1,1,1,4,3,1,4,3,3,2,2,4,4,2,2,5,4,4,3,1,4,3,4,2,1,"US",3
5,4,4,4,4,4,5,5,5,2,2,2,2,4,2,2,2,4,2,3,2,2,4,2,5,2,3,"IT",1
4,2,4,5,4,5,5,3,5,3,3,3,4,4,4,4,2,3,4,2,4,2,4,2,2,4,2,"US",2
4,2,3,5,2,1,4,1,3,0,2,3,2,5,2,1,3,2,2,3,1,1,2,1,3,1,2,"US",3
4,3,3,4,4,4,4,4,4,4,2,3,3,4,1,4,3,4,2,3,3,2,2,3,5,2,2,"US",3
5,5,5,3,5,1,5,2,5,3,5,2,2,5,5,3,3,3,3,4,5,1,5,5,5,5,3,"GB",3
4,2,2,1,1,2,4,3,3,2,2,2,1,1,1,2,3,3,3,3,2,2,1,1,2,2,2,"US",1
5,3,5,4,2,1,5,2,3,3,2,3,3,4,4,4,1,3,3,4,1,3,4,1,1,3,1,"JP",1
3,2,2,4,3,3,4,2,4,2,4,2,3,2,4,4,2,2,2,5,3,2,4,2,4,2,2,"US",1
4,1,2,3,2,3,4,3,4,3,5,1,1,1,3,1,5,4,3,3,1,1,4,2,4,1,1,"US",1
5,2,5,5,4,5,5,2,3,2,5,1,1,4,5,2,2,2,3,2,4,2,2,1,5,1,2,"US",1
5,5,3,5,5,5,5,3,4,5,3,2,4,3,3,4,1,3,3,1,4,4,4,5,5,1,1,"US",3
4,4,3,4,4,4,5,4,5,3,2,4,4,2,4,4,1,3,4,4,2,4,5,4,2,3,5,"FR",3
3,2,3,4,3,4,4,3,4,1,4,1,3,2,5,4,2,4,5,2,2,4,4,3,2,3,3,"LT",3
5,5,4,2,4,5,5,4,4,4,3,4,4,4,1,4,1,4,5,1,5,4,4,4,1,4,4,"CA",1
4,5,4,5,5,5,5,3,5,3,3,5,2,1,1,3,3,3,4,5,5,1,5,5,5,5,5,"GB",2
4,2,3,4,3,4,5,5,4,2,3,2,3,4,2,3,1,3,3,2,2,5,4,1,2,4,2,"GB",3
4,3,2,3,3,3,4,3,4,4,2,2,4,4,2,3,2,3,2,3,2,4,2,1,4,2,2,"GR",1
5,5,5,4,5,5,5,1,4,5,4,2,2,4,3,4,3,3,3,4,3,1,4,2,5,1,1,"GB",1
4,3,3,4,2,4,2,2,4,3,4,2,3,4,2,2,2,1,2,2,2,2,3,1,2,1,1,"US",2
5,5,4,4,4,5,5,1,5,4,5,4,5,4,5,1,5,4,5,2,1,2,2,2,4,1,1,"US",3
5,4,3,2,4,1,5,2,5,2,2,2,2,3,5,1,1,4,1,2,1,4,4,2,2,1,1,"US",1
4,3,2,4,4,3,4,3,4,2,5,2,2,3,4,2,4,3,2,4,2,2,3,2,4,3,2,"FI",3
4,4,3,3,3,3,5,2,4,2,4,2,1,2,4,2,3,2,3,4,3,3,3,2,3,1,3,"US",2
3,4,5,3,4,4,4,3,5,4,3,2,3,4,4,2,2,2,3,4,2,2,5,3,5,3,3,"US",1
5,1,5,1,3,4,5,5,5,5,5,3,1,3,4,2,1,4,5,1,3,4,2,4,1,3,5,"US",3
4,4,4,4,5,4,4,3,5,3,3,2,2,5,2,4,2,3,4,3,3,2,4,3,4,5,3,"US",3
4,4,5,5,5,5,5,5,5,2,2,5,4,4,2,5,2,5,4,2,5,2,5,5,4,4,5,"AU",1
5,5,5,2,5,5,5,5,5,5,2,4,4,5,1,5,2,5,5,2,4,2,5,5,4,4,5,"US",2
5,3,5,3,5,3,5,4,4,2,5,2,1,3,4,1,2,3,2,5,4,1,4,2,5,2,2,"US",3
1,4,4,4,4,4,2,4,4,3,5,1,3,5,5,1,1,3,3,5,2,1,3,1,5,5,1,"US",1
3,4,5,5,4,3,5,3,5,5,5,3,3,5,2,1,2,3,3,3,5,3,3,4,3,4,3,"US",1
5,4,4,5,5,4,5,5,5,3,3,2,4,3,1,4,2,3,4,2,2,1,4,1,5,5,4,"GB",1
4,5,4,4,3,3,5,2,3,2,3,2,3,5,3,4,4,4,0,4,2,1,4,4,5,1,2,"US",1
4,4,4,4,3,4,4,2,4,5,4,3,2,4,4,4,2,4,3,4,2,1,3,4,5,1,2,"EU",1
4,3,3,3,2,3,4,2,3,4,3,2,2,4,4,2,4,3,2,4,1,4,2,3,4,2,2,"US",2
4,5,4,5,5,5,5,3,5,5,2,4,1,4,1,2,4,4,4,5,1,2,4,2,5,4,2,"CA",1
5,4,4,4,2,4,5,2,5,1,2,2,3,4,1,5,5,4,1,1,1,1,5,1,5,1,1,"US",1
5,2,1,5,3,1,5,3,5,3,4,1,3,3,5,1,3,3,1,5,1,1,1,1,5,1,1,"CA",1
4,4,4,2,5,4,4,4,5,3,4,3,1,4,3,4,2,2,3,2,2,1,4,3,3,4,5,"US",1
4,2,1,4,3,2,4,2,2,3,4,1,2,3,4,2,4,2,1,2,1,2,4,3,5,5,1,"US",1
4,5,4,4,4,3,5,3,5,2,5,1,1,5,2,1,2,1,3,3,2,2,4,3,5,4,3,"CA",1
5,4,5,4,5,5,5,5,5,2,5,2,3,4,2,2,2,4,5,4,2,2,4,5,4,5,3,"CH",1
5,4,5,5,4,5,4,4,5,2,4,2,3,4,3,3,2,5,4,4,5,1,4,4,3,4,4,"PH",1
5,5,5,5,5,5,5,3,5,2,3,2,4,5,4,4,2,4,4,4,2,1,5,2,3,3,2,"PL",2
5,2,4,3,2,3,5,5,3,3,5,2,3,3,4,2,3,4,2,2,3,1,4,2,1,4,3,"CA",1
5,4,5,4,4,5,5,4,4,4,4,4,3,5,2,4,1,5,3,3,2,4,5,3,3,3,4,"US",1
5,4,3,3,3,5,5,5,5,3,5,3,2,3,5,5,3,5,3,3,1,3,5,4,2,1,2,"US",1
