"M1","M2","M3","M4","M5","M6","M7","M8","M9","N1","N2","N3","N4","N5","N6","N7","N8","N9","P1","P2","P3","P4","P5","P6","P7","P8","P9","country","source"
5,4,3,5,5,3,5,5,3,4,1,2,2,5,1,5,3,2,1,3,3,1,4,1,5,1,2,"GB",1
3,1,2,1,1,1,3,2,2,1,4,1,1,1,4,1,5,1,1,5,1,2,2,1,5,1,1,"ZA",3
4,4,2,3,3,2,4,3,2,3,4,3,4,2,2,4,2,3,4,3,2,3,4,2,2,4,2,"US",3
4,4,3,4,1,1,1,2,4,2,5,3,4,4,4,1,2,3,4,4,4,3,3,1,2,2,2,"GB",1
1,4,5,4,5,4,5,5,5,4,4,2,2,4,4,1,4,5,3,4,2,1,4,2,1,4,1,"US",1
3,2,2,3,1,2,3,1,2,2,2,2,3,1,3,2,3,3,2,4,1,1,3,1,4,1,2,"GB",3
4,3,4,4,2,3,4,4,2,4,4,2,2,2,3,1,4,4,2,2,3,2,4,2,4,2,2,"US",1
5,1,1,3,1,1,4,1,4,3,1,5,2,4,4,3,5,1,1,5,1,1,1,1,5,1,2,"US",1
5,4,5,5,5,5,5,4,4,4,5,2,2,4,3,2,1,4,4,2,4,1,4,4,2,4,4,"US",1
5,4,5,5,4,4,5,4,4,4,4,3,2,5,5,4,1,5,4,4,2,2,2,3,2,4,4,"US",3
4,4,4,4,3,4,5,3,5,3,2,3,3,3,4,4,2,4,2,3,2,2,4,3,2,2,3,"US",3
4,5,5,3,2,4,1,4,5,4,1,4,4,5,2,2,2,4,1,2,2,2,5,3,2,5,4,"CA",3
4,4,2,5,4,4,4,3,5,3,4,2,4,2,3,4,3,2,4,4,2,2,3,2,1,2,2,"US",1
4,4,4,4,3,4,3,2,5,4,2,3,2,4,4,2,3,4,5,1,2,4,4,5,2,2,4,"US",2
5,5,1,5,5,5,5,4,5,4,4,1,1,1,3,1,4,2,5,5,1,3,5,4,5,1,4,"HK",1
5,4,2,4,4,4,5,4,5,4,5,3,3,3,4,2,3,4,4,5,2,2,4,3,5,4,3,"US",1
5,5,4,5,5,5,5,5,5,1,5,1,4,1,5,1,5,5,4,5,1,1,4,1,2,1,4,"US",1
5,3,5,4,4,4,4,2,2,4,3,2,2,5,4,2,1,4,1,4,4,4,4,5,2,1,2,"US",1
3,1,1,2,1,1,3,2,1,2,2,1,1,2,3,1,2,5,2,4,1,1,2,1,5,1,1,"US",3
5,5,5,4,5,3,3,3,4,3,2,3,1,4,4,3,5,4,4,3,2,3,5,3,3,2,2,"US",1
4,4,4,4,4,4,4,4,4,4,4,2,3,3,4,4,1,4,4,3,4,3,4,3,2,3,2,"CA",1
5,4,4,4,5,5,5,3,4,2,3,2,2,3,3,2,3,3,4,3,2,2,4,3,2,2,3,"US",3
4,3,2,5,4,4,3,4,3,5,4,2,5,2,2,5,3,4,1,2,4,5,3,4,4,5,5,"US",2
3,5,5,5,5,5,5,5,5,4,1,4,3,5,2,3,1,5,5,5,5,3,5,5,5,5,5,"ID",1
5,2,2,4,4,3,4,2,3,2,2,2,2,3,2,1,5,4,1,5,2,4,2,4,5,5,1,"CA",1
4,1,1,4,3,3,5,1,1,4,1,1,3,1,5,4,2,3,3,5,2,3,4,1,4,2,1,"SE",3
4,1,2,3,1,2,4,1,1,2,3,1,1,2,1,1,5,1,1,1,1,1,1,1,5,1,1,"GB",2
3,3,4,2,1,1,4,2,4,2,4,3,4,4,3,4,2,4,2,5,1,1,2,2,2,1,1,"CY",2
5,5,5,4,4,5,5,4,4,4,1,3,4,5,1,2,2,4,4,2,4,2,4,4,1,1,4,"US",3
5,3,5,4,4,5,5,5,5,3,2,5,5,5,2,4,2,4,1,4,3,3,5,2,5,1,5,"CZ",1
5,5,5,3,4,5,5,4,4,5,2,3,4,5,5,5,1,5,3,5,1,1,2,5,5,1,2,"US",3
4,3,1,2,1,3,3,2,5,3,5,2,1,1,3,2,2,2,3,4,2,1,4,2,3,4,1,"FI",3
4,5,4,3,5,5,5,4,5,5,2,3,5,5,1,5,1,5,3,1,2,2,2,3,2,4,2,"FR",1
4,5,4,4,4,3,5,3,4,3,4,3,4,4,4,2,4,5,2,3,2,3,4,3,5,1,3,"PH",1
5,2,3,3,1,5,5,3,3,1,3,1,1,1,3,1,4,3,3,4,1,1,5,1,5,1,1,"NL",3
4,4,4,2,4,3,4,4,4,4,1,4,3,4,1,2,2,5,5,2,4,4,5,4,4,2,5,"US",3
5,4,5,5,4,4,5,4,5,4,1,4,4,5,4,4,2,4,4,3,4,5,4,5,3,5,4,"GB",3
5,4,1,5,3,5,5,1,3,1,5,1,1,3,5,1,3,3,4,3,1,4,2,4,3,1,1,"GB",1
5,5,3,2,5,4,5,3,5,3,5,2,3,3,4,3,2,4,2,3,4,3,4,4,5,2,4,"GB",3
1,3,2,2,4,3,5,1,4,4,3,1,2,3,2,1,4,2,2,4,4,2,2,3,2,4,1,"US",1
5,5,5,5,5,5,5,5,4,5,2,4,4,5,2,5,2,2,2,4,4,4,5,5,5,1,2,"US",1
2,1,2,2,1,1,4,2,3,4,2,4,1,4,2,1,3,4,1,2,1,1,4,4,4,1,1,"AU",1
5,5,3,4,5,5,5,5,5,3,5,2,3,5,5,2,2,4,5,4,2,1,5,2,1,2,1,"SG",3
4,4,4,4,4,5,5,3,5,4,4,4,4,4,4,3,2,4,4,3,4,3,5,4,2,2,4,"SG",2
5,3,3,2,4,4,5,4,4,3,2,3,2,3,1,4,2,4,4,2,4,3,5,3,1,1,3,"US",1
5,4,4,4,3,2,5,4,3,5,1,3,4,4,1,3,3,4,3,3,3,1,2,2,4,2,4,"US",1
5,4,2,5,4,4,5,2,5,2,4,2,2,2,3,5,4,2,2,3,2,2,2,3,5,2,2,"CA",2
4,2,4,2,2,2,2,1,4,4,2,4,2,4,5,1,4,4,4,3,2,4,5,4,5,2,1,"US",1
4,3,2,4,3,4,5,3,4,4,4,2,3,2,2,2,2,2,3,4,2,1,2,3,5,2,1,"US",1
5,4,4,4,4,1,5,2,4,4,2,2,2,4,5,1,3,2,1,2,1,2,4,2,5,2,4,"US",2
4,2,3,4,2,2,5,3,5,2,2,1,1,4,5,1,4,1,1,5,1,1,3,1,5,1,1,"IE",3
4,2,2,4,3,3,4,2,4,4,2,2,4,4,3,4,1,4,4,2,2,3,2,3,2,5,2,"US",3
4,4,2,2,2,2,4,4,4,3,3,3,2,2,4,4,2,4,4,1,4,2,4,3,4,3,2,"BA",3
4,2,4,2,4,4,4,4,3,1,4,2,1,4,5,4,5,4,4,4,2,2,4,2,2,1,2,"US",1
5,5,5,4,5,5,5,4,5,4,2,5,4,5,4,5,1,4,5,3,4,3,5,5,4,3,4,"GB",3
3,1,2,3,1,1,3,1,3,2,3,1,1,3,4,2,4,2,2,4,1,2,2,1,5,1,1,"AU",1
4,4,4,4,2,2,5,2,4,4,5,3,3,4,4,4,4,3,3,4,2,1,2,2,3,1,1,"US",3
3,1,3,3,2,3,3,2,3,2,1,1,2,3,1,1,3,3,2,2,1,1,1,1,1,1,2,"GB",1
4,2,1,4,4,4,5,2,4,1,4,1,1,4,4,1,5,3,2,5,1,1,4,2,5,1,1,"CA",1
5,5,5,5,5,5,5,4,5,5,3,2,5,5,4,4,2,5,3,2,3,2,4,4,2,4,5,"US",3
5,5,5,5,5,5,5,5,5,1,5,3,3,5,1,3,1,5,5,1,5,1,5,5,1,5,5,"US",3
4,4,4,4,5,4,5,5,5,4,1,4,4,5,1,4,1,5,5,4,5,1,5,4,5,5,4,"FI",1
5,4,5,4,4,4,5,3,5,3,2,3,3,4,2,3,2,4,4,3,4,5,5,3,4,3,5,"US",3
4,2,3,4,4,4,4,2,4,2,2,2,2,2,3,2,2,4,4,4,2,3,4,2,4,1,2,"US",1
4,2,2,2,2,2,4,2,3,3,4,2,2,2,4,2,2,2,2,3,2,1,1,2,2,2,2,"CA",3
5,3,5,2,4,3,5,4,4,3,2,4,2,3,2,2,3,4,3,2,3,4,5,2,3,5,4,"US",3
5,4,3,4,4,5,5,1,5,3,2,2,2,4,1,4,1,4,4,3,3,3,5,4,3,1,1,"US",3
4,4,3,3,4,3,5,2,3,4,2,4,3,4,1,5,1,5,4,2,2,4,4,4,5,2,3,"MN",2
5,2,5,3,5,5,5,3,4,3,5,1,1,4,5,1,1,4,3,5,3,1,3,3,5,1,4,"US",1
5,3,4,3,4,5,5,5,5,4,3,4,3,4,2,3,1,4,4,3,3,2,4,3,2,5,3,"GB",3
4,5,4,1,1,1,4,3,2,3,2,1,3,2,4,1,1,1,2,5,4,1,5,2,5,1,2,"US",1
3,4,3,5,4,4,4,3,5,3,5,1,1,4,2,4,3,5,2,4,1,1,4,3,5,1,3,"TR",3
5,4,4,2,4,5,5,3,5,4,3,3,3,4,5,3,1,3,5,3,3,4,5,4,4,5,4,"GB",1
4,4,3,4,5,5,5,3,4,4,2,2,2,4,4,3,2,3,4,3,3,1,5,3,4,1,2,"US",3
5,5,5,1,5,5,5,5,5,5,1,5,1,4,1,2,1,5,5,4,1,2,5,5,4,5,3,"US",1
4,2,3,3,2,3,4,3,2,3,4,1,1,3,5,2,3,4,2,4,2,1,3,2,5,3,2,"US",3
4,4,3,2,4,3,5,3,5,2,5,3,3,4,4,3,5,4,3,3,2,4,4,3,4,2,2,"US",1
4,3,3,2,2,3,4,4,4,2,2,2,2,3,4,1,4,2,1,4,2,2,4,2,5,2,1,"GB",1
3,3,2,4,4,2,4,1,4,2,5,2,2,3,4,1,4,4,2,4,2,3,3,1,4,3,3,"US",1
3,5,3,4,4,4,5,5,5,1,2,2,3,4,3,2,1,4,3,2,4,2,5,2,5,3,4,"GR",1
4,3,2,1,2,4,5,2,4,2,3,2,2,2,5,1,4,3,4,4,4,1,4,2,5,1,2,"CA",3
3,2,2,3,2,3,2,2,2,4,3,2,2,3,1,2,2,3,2,4,2,2,3,2,5,1,1,"CA",3
5,3,4,3,3,4,5,2,4,3,3,1,4,5,2,4,3,2,2,2,2,2,4,2,5,4,3,"US",1
4,4,4,2,4,4,4,4,4,4,2,4,2,4,2,4,4,4,4,3,4,3,4,3,5,3,3,"AU",3
5,1,3,5,3,1,5,1,5,1,5,1,1,2,5,4,3,3,1,5,1,3,3,1,5,1,1,"NO",1
5,5,5,5,5,5,5,5,5,5,1,4,5,5,3,5,1,5,5,2,3,4,5,5,1,5,5,"US",2
4,4,4,4,5,4,5,2,4,4,2,2,4,4,4,3,2,5,3,3,3,2,4,4,5,1,2,"US",1
5,1,2,4,1,1,4,3,4,4,4,1,3,3,4,4,4,4,2,3,1,1,4,2,2,1,2,"US",1
4,4,4,4,3,4,4,2,4,4,2,3,3,4,2,4,1,4,4,3,2,2,4,3,2,4,4,"LV",2
3,4,3,4,4,3,5,3,5,2,1,3,2,3,1,2,1,5,0,1,2,1,5,2,2,3,4,"PL",1
4,1,2,2,2,2,4,1,3,4,2,4,2,2,4,5,1,3,2,2,2,3,2,5,4,1,5,"US",1
4,3,3,4,4,3,4,2,4,4,2,4,4,4,4,3,2,2,1,4,2,2,2,2,5,1,1,"US",1
5,4,3,5,5,4,4,5,5,4,3,3,4,5,3,4,1,4,4,3,2,1,4,2,5,1,2,"RS",2
4,4,4,4,4,4,4,3,4,2,2,3,2,2,2,4,2,4,3,4,4,4,4,4,1,5,2,"US",2
3,5,5,3,5,5,5,5,4,2,3,3,4,5,1,3,2,5,4,5,1,1,5,5,5,3,5,"US",1
4,2,2,3,2,3,4,2,3,3,4,2,2,2,2,2,2,3,2,5,5,2,4,2,1,4,1,"US",1
5,4,5,5,5,5,5,4,4,1,5,1,1,4,4,2,1,5,1,5,5,3,5,4,4,4,4,"US",1
4,5,4,3,5,5,5,4,5,3,4,4,2,3,3,3,4,5,5,3,1,4,4,3,2,5,5,"GB",1
3,3,3,3,2,3,4,3,3,4,3,4,2,4,4,3,5,3,1,5,2,1,4,2,5,1,3,"US",1
4,4,3,3,4,4,4,3,4,4,2,3,3,4,4,3,3,3,4,3,3,3,3,3,4,5,3,"US",1
5,4,3,4,5,4,5,3,5,4,3,4,1,3,4,3,4,4,3,2,3,3,4,5,5,1,3,"US",1
4,2,3,2,3,4,3,3,4,4,2,2,3,4,2,2,2,3,4,4,2,2,4,2,4,3,1,"US",3
3,2,4,4,5,4,4,5,4,4,1,3,4,4,1,3,1,5,4,3,3,4,5,5,1,5,5,"NL",2
5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,3,1,5,5,5,5,5,5,5,1,5,5,"US",3
3,5,4,4,4,3,4,5,3,4,3,3,4,5,2,4,3,4,2,4,5,1,1,3,4,1,4,"CA",1
5,2,5,5,1,1,5,1,5,3,1,2,1,5,4,1,5,1,1,1,1,1,1,1,1,1,1,"US",2
4,4,5,5,3,4,4,4,3,4,1,4,4,3,4,4,2,3,4,3,4,2,4,2,2,3,3,"US",3
4,3,4,4,4,4,4,3,4,4,3,3,3,4,2,3,4,4,2,2,2,2,3,3,4,2,2,"GB",1
5,4,3,3,5,5,5,5,5,5,2,4,4,4,1,3,1,5,4,2,2,2,5,5,1,4,5,"GB",3
4,5,3,3,4,3,4,3,4,4,3,2,4,4,3,3,1,4,4,2,3,1,4,4,2,4,4,"US",1
5,5,1,5,5,1,5,4,5,1,5,3,1,4,5,1,5,1,1,3,1,3,4,1,5,3,3,"GB",1
4,1,3,4,3,2,4,1,3,4,4,1,1,2,2,2,4,1,2,3,1,1,3,1,2,4,1,"US",3
3,3,3,2,3,2,3,4,4,4,2,5,5,4,2,4,2,3,4,1,2,3,3,2,3,3,2,"CA",2
5,4,4,2,5,5,4,4,5,3,4,2,2,3,3,4,1,4,3,4,5,2,5,3,3,1,2,"AU",3
4,2,2,2,2,2,4,2,2,2,4,2,2,2,4,2,4,2,2,4,2,2,3,2,4,4,2,"GB",3
5,3,3,4,5,4,5,4,5,4,2,3,5,3,2,4,1,3,5,2,5,2,5,3,1,5,2,"US",1
4,1,3,2,2,3,3,1,3,4,3,3,1,3,3,2,3,4,3,5,3,2,4,3,4,2,2,"US",1
5,4,5,4,4,4,5,4,4,4,1,3,4,5,4,2,4,4,2,4,2,4,4,2,4,3,4,"US",1
4,4,4,5,3,3,5,4,4,4,2,3,4,5,2,5,4,4,1,5,1,1,4,3,1,5,4,"CA",3
3,2,3,4,3,3,4,2,3,4,3,2,2,4,4,4,3,4,3,4,3,2,3,3,2,2,3,"US",3
5,5,5,5,5,5,5,5,5,3,1,3,5,5,1,5,1,5,5,5,5,1,5,3,4,1,5,"NO",3
5,5,4,5,4,4,5,4,4,5,4,3,4,4,4,5,1,5,5,4,3,2,5,5,5,1,4,"US",1
4,3,2,2,2,3,4,2,2,2,1,1,2,3,4,1,2,3,3,5,1,2,4,3,5,1,2,"AU",1
5,5,5,2,5,4,5,5,5,5,3,4,5,4,1,4,1,5,5,2,3,1,5,5,5,5,5,"US",1
5,4,4,5,5,4,5,4,5,3,3,4,4,4,4,3,4,5,4,3,5,5,5,4,3,4,5,"PH",2
4,4,3,4,4,4,4,4,4,1,5,1,4,4,3,3,1,4,4,4,2,4,4,3,4,3,3,"SG",3
4,4,3,2,4,4,4,2,5,5,3,2,2,3,2,1,1,5,5,2,4,2,4,4,5,3,3,"US",1
4,2,3,4,3,4,3,3,4,4,3,2,3,4,2,4,1,4,3,3,4,1,4,2,4,4,2,"US",3
5,4,4,4,5,5,5,2,4,4,1,4,5,5,1,4,1,4,2,4,2,1,4,4,5,2,3,"US",1
2,2,2,3,2,2,3,2,3,3,3,2,3,3,1,4,1,3,2,3,2,1,2,4,4,5,2,"US",1
4,4,4,3,4,4,3,3,5,5,2,5,3,5,2,4,1,5,3,2,2,3,4,4,4,2,3,"US",2
4,3,3,4,4,3,4,2,4,2,4,2,3,4,4,3,4,2,2,3,4,2,4,3,4,1,2,"US",1
2,4,4,4,4,4,4,2,4,2,3,4,3,5,2,4,2,4,1,5,2,1,2,3,5,1,4,"CA",1
4,3,2,4,4,4,4,3,4,2,4,1,1,3,3,1,5,3,3,4,3,1,3,3,2,5,1,"CA",1
2,3,4,4,3,5,4,3,4,4,5,4,3,3,3,3,2,4,3,4,2,2,4,3,4,2,2,"GB",3
5,2,1,4,2,2,5,2,4,3,4,2,1,4,2,4,5,2,1,3,1,1,2,2,4,2,1,"US",1
5,1,1,4,4,1,4,1,4,3,3,1,1,1,5,4,2,4,5,3,1,4,1,4,3,1,2,"US",3
4,4,4,4,4,4,4,2,3,4,3,3,4,4,3,4,2,3,4,3,2,2,4,3,1,3,1,"US",3
5,5,3,2,5,5,5,5,5,2,4,3,1,2,4,2,4,3,3,2,4,3,5,3,4,1,5,"US",1
5,5,5,5,5,5,5,3,5,3,3,4,1,3,3,5,1,5,3,5,5,1,1,3,1,3,5,"GB",2
3,2,1,3,2,2,4,2,4,2,3,1,2,3,4,2,4,3,1,2,1,1,4,2,5,1,1,"NL",3
5,5,3,4,5,5,5,5,5,2,3,1,3,3,2,2,4,5,4,2,5,5,5,5,1,5,5,"CA",1
5,1,3,4,2,1,5,4,4,1,5,1,1,4,4,1,4,2,1,5,1,1,4,2,2,2,1,"US",1
5,4,3,4,4,4,4,4,4,2,4,2,2,4,3,2,2,4,3,3,2,3,4,3,4,1,3,"LT",1
4,2,3,4,4,4,5,4,3,1,5,2,1,2,5,1,5,4,2,2,2,1,4,1,5,2,2,"US",1
5,4,3,4,5,5,5,1,4,3,3,3,2,4,2,3,2,4,5,1,5,1,4,5,5,4,5,"SE",3
5,3,4,3,5,3,5,3,5,4,1,4,4,2,5,5,2,5,5,2,5,4,4,3,1,5,3,"US",1
3,3,2,3,3,2,3,2,3,3,3,2,3,3,3,3,4,4,2,3,2,2,3,3,3,2,3,"US",3
4,3,1,4,4,4,4,4,4,3,5,3,3,1,4,2,3,4,3,5,3,1,3,2,4,1,1,"US",3
4,5,4,4,3,4,5,1,4,5,3,3,2,4,4,2,1,3,3,5,2,1,3,4,5,1,1,"US",2
5,3,2,3,2,3,5,1,4,4,5,3,1,3,1,4,3,2,2,4,2,3,4,2,2,2,1,"RU",1
4,4,3,3,4,5,5,2,5,4,2,3,3,5,3,3,3,3,3,3,2,2,5,3,3,5,2,"US",3
4,4,1,4,4,4,4,3,5,2,3,1,4,3,4,1,1,3,2,4,4,2,2,2,5,1,1,"CZ",3
5,5,5,5,1,5,5,5,5,5,5,5,1,1,1,5,1,5,5,5,1,1,3,4,5,1,5,"CA",2
5,2,5,4,2,1,5,2,4,2,2,2,2,4,1,2,4,4,1,5,1,1,1,1,5,1,1,"US",3
5,5,5,5,5,5,5,4,5,5,5,3,4,5,1,5,1,5,4,1,3,5,5,3,5,1,5,"US",2
4,1,4,5,5,5,5,2,4,1,5,2,2,5,1,4,5,2,2,5,1,1,5,1,5,3,1,"RO",1
4,1,1,5,1,1,4,1,1,5,4,1,4,5,3,3,2,3,1,5,1,1,1,1,5,1,1,"US",3
5,4,4,5,5,4,5,3,4,3,4,2,2,2,3,3,3,3,2,5,4,2,1,2,4,3,3,"PH",3
4,4,4,2,1,3,1,2,4,3,3,3,4,3,2,4,2,4,4,4,1,1,2,2,2,1,1,"US",3
2,1,2,4,1,1,4,1,3,1,5,1,1,1,4,1,2,1,1,2,1,2,2,1,2,4,1,"IE",1
4,2,2,5,3,5,5,3,5,4,3,4,1,4,5,2,2,2,4,4,2,2,4,2,5,3,1,"PL",3
4,4,3,4,4,4,4,3,3,4,2,3,4,4,2,3,2,3,2,3,4,2,4,4,4,4,4,"GR",1
5,4,3,4,4,4,4,4,4,4,5,2,3,5,4,2,3,4,2,3,2,2,4,3,4,1,4,"US",1
3,2,2,1,1,1,3,2,3,4,2,1,2,3,4,2,2,2,3,3,2,2,3,1,2,1,2,"CA",3
2,2,2,2,2,2,4,3,3,5,4,1,1,4,4,2,2,2,1,1,3,1,4,2,5,1,2,"US",1
4,3,4,5,5,4,5,4,4,1,4,2,2,4,4,1,4,2,3,5,4,3,3,1,5,3,5,"CA",1
5,5,5,5,5,5,5,5,5,5,1,5,5,5,1,4,1,5,5,1,3,5,2,5,2,5,5,"US",1
5,4,5,3,5,4,5,4,5,4,2,4,5,5,3,5,1,5,4,2,4,4,5,4,2,4,5,"US",2
5,5,5,5,5,5,5,5,5,4,2,4,3,5,2,3,2,4,5,1,5,4,5,4,1,4,5,"GB",3
4,5,5,5,4,5,5,4,5,1,3,3,1,4,5,4,5,4,4,4,5,1,5,1,2,1,5,"AU",1
5,5,5,4,5,5,5,5,5,5,1,5,5,5,4,4,1,5,5,2,5,5,5,5,1,5,5,"US",1
4,3,3,4,2,3,4,3,4,3,4,2,3,3,3,2,4,3,2,5,3,1,1,1,2,4,1,"US",2
5,2,4,4,4,4,5,4,4,3,5,2,2,4,4,2,3,3,2,4,2,3,5,2,5,4,2,"CA",2
4,2,3,3,2,2,4,2,4,2,4,2,2,3,3,2,4,2,1,3,1,2,2,2,5,1,1,"GB",3
4,3,2,2,5,4,4,2,3,4,2,4,4,4,4,3,3,3,2,4,2,2,3,2,4,1,2,"CN",3
4,4,4,4,4,4,5,4,5,5,2,5,1,5,2,2,1,5,3,5,3,4,4,4,3,3,5,"US",3
5,5,4,4,4,4,5,4,4,3,4,3,3,3,3,4,3,4,3,3,3,3,4,3,4,2,4,"DE",1
4,4,2,2,4,4,4,2,4,2,4,3,2,4,5,4,2,3,3,4,2,1,4,3,5,3,4,"AU",1
5,3,3,4,3,4,4,2,4,5,1,3,4,4,2,4,2,2,3,3,2,4,4,3,2,4,2,"US",2
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,"US",1
4,1,4,5,4,5,5,2,2,3,2,2,5,5,3,1,2,5,2,2,5,1,5,2,2,2,2,"US",1
4,1,2,2,2,3,4,2,2,2,2,1,2,2,2,3,2,2,2,4,3,2,4,2,4,1,2,"GB",1
5,4,3,2,5,5,0,3,5,4,4,3,1,4,4,3,3,0,2,3,2,3,4,4,1,4,3,"AU",2
3,2,2,1,1,1,4,1,4,1,4,1,1,2,3,2,2,1,2,5,1,1,3,1,4,4,1,"US",3
4,4,3,2,2,4,4,3,4,2,5,2,2,2,4,4,2,3,4,4,2,3,4,3,5,2,2,"US",1
4,4,5,4,3,4,4,4,2,4,4,2,2,5,5,1,5,3,3,4,3,1,2,4,5,2,1,"GB",3
4,3,4,4,5,5,5,3,4,4,2,2,4,5,3,4,2,4,5,2,3,4,4,4,1,4,4,"US",3
5,3,5,5,2,5,5,5,5,3,2,3,2,5,3,1,5,5,3,5,3,3,5,2,5,2,2,"US",2
5,3,3,4,4,4,5,0,5,4,4,3,3,3,5,2,3,4,3,3,4,3,4,3,5,2,4,"CN",3
5,4,4,5,4,5,5,4,4,4,2,3,3,5,2,3,2,3,3,2,3,2,5,3,5,4,4,"US",3
3,1,1,1,1,1,3,1,1,3,4,1,1,3,4,3,5,1,1,5,1,1,2,1,5,1,1,"US",2
5,4,5,4,5,5,5,5,4,4,3,4,5,5,3,3,1,3,4,3,1,1,3,4,2,3,3,"US",1
4,5,5,5,4,5,4,5,5,4,2,3,3,5,1,4,4,5,3,5,1,2,5,2,5,3,4,"SG",2
4,2,4,4,5,4,5,2,4,1,5,2,2,4,2,3,1,2,5,5,4,4,2,2,5,3,2,"US",1
2,4,4,1,1,1,4,3,4,5,3,2,4,5,4,2,4,4,2,4,1,3,5,4,4,1,3,"US",1
5,4,4,2,4,4,5,4,4,4,2,4,2,4,2,4,2,4,3,3,4,2,4,4,2,2,3,"RO",3
4,4,2,2,4,4,4,4,4,4,2,4,2,4,2,3,2,4,3,2,2,2,4,2,2,3,2,"US",1
5,5,4,1,5,5,5,5,5,1,1,1,1,5,5,1,5,5,1,1,1,1,3,1,5,3,5,"US",1
5,5,5,5,5,5,5,5,5,1,1,5,1,5,5,5,1,5,5,1,1,1,5,5,1,5,5,"US",3
1,4,4,5,4,4,4,1,4,5,2,4,4,1,1,1,2,2,1,5,4,1,1,3,5,1,1,"GB",1
5,2,3,2,1,4,5,2,3,3,5,2,2,3,5,1,3,2,3,5,3,1,4,3,2,1,1,"US",1
4,3,4,4,2,4,4,3,5,4,2,4,4,3,4,4,2,2,4,1,3,4,5,3,1,3,1,"US",1
3,5,4,4,4,4,4,4,4,3,2,4,4,3,3,4,4,3,3,5,4,5,3,5,4,1,3,"CA",1
3,3,2,4,4,4,4,1,5,4,3,2,2,4,4,2,2,4,3,4,2,1,3,2,4,1,1,"DE",1
3,2,2,1,2,2,3,3,1,5,1,4,3,4,1,1,1,4,1,1,3,4,1,1,5,4,2,"SE",3
5,5,5,2,5,5,5,5,5,5,3,3,5,5,1,3,2,5,4,1,5,1,5,5,1,5,5,"US",1
3,1,2,5,1,5,5,1,1,5,1,2,2,2,2,2,5,1,1,5,1,1,5,2,5,1,1,"IN",1
5,1,1,2,1,1,5,2,1,1,5,1,1,1,5,1,5,1,1,5,1,1,1,1,5,1,1,"AU",1
5,4,3,3,4,3,5,4,4,4,5,2,3,2,3,1,4,3,4,5,3,1,3,3,4,5,4,"GB",1
4,4,3,4,4,3,5,4,5,5,5,1,3,5,4,4,1,4,1,3,3,3,4,4,5,1,3,"US",3
2,2,2,2,2,2,2,1,4,4,4,2,2,2,4,3,2,2,2,4,2,2,3,2,4,2,2,"CA",3
5,4,4,4,2,2,3,4,5,5,3,4,2,4,2,5,1,3,3,1,3,4,3,4,4,5,2,"US",1
4,4,4,4,3,2,4,2,4,4,3,2,2,4,3,3,1,5,3,4,1,1,3,4,4,2,3,"AE",3
4,3,2,3,3,2,5,2,5,2,4,1,4,1,4,1,2,4,1,4,1,3,2,1,5,1,2,"GB",1
4,4,3,4,3,3,4,3,4,4,2,3,2,3,3,2,2,3,3,4,2,2,4,2,4,2,2,"PL",2
5,2,4,4,3,4,5,2,2,1,4,2,1,2,5,1,4,1,3,3,2,3,3,2,2,1,1,"US",1
5,5,5,5,5,5,5,0,5,2,4,1,5,5,5,3,3,5,4,4,5,1,5,3,5,1,1,"MY",1
5,5,5,5,5,4,5,5,5,3,5,4,4,5,3,2,2,5,5,5,5,4,4,4,5,4,4,"US",1
4,2,3,2,2,4,4,2,4,3,2,5,1,2,3,4,1,2,5,4,3,2,3,3,5,5,2,"SE",1
4,2,2,2,2,4,4,4,4,2,4,1,1,2,4,1,4,3,1,5,4,1,2,1,5,4,2,"GB",1
5,5,5,4,5,5,5,5,5,1,2,2,1,2,1,1,3,4,5,3,5,3,5,5,5,1,2,"NL",1
4,4,3,2,3,3,4,3,4,4,4,3,2,4,2,2,3,2,2,2,2,2,4,2,4,3,2,"US",1
2,3,4,4,4,5,3,2,5,4,4,1,2,4,3,1,2,4,4,3,1,5,5,3,1,2,2,"US",2
4,1,4,3,3,3,3,2,2,4,4,3,3,4,4,3,2,4,1,3,2,2,4,3,3,2,3,"IS",3
4,2,3,4,2,1,4,4,4,4,3,2,1,3,4,1,4,3,3,4,1,1,1,1,5,1,1,"US",1
4,4,2,3,3,4,4,2,4,5,3,4,1,4,4,2,2,3,3,2,2,1,2,2,5,2,2,"US",1
5,4,4,4,4,4,5,3,4,4,4,3,2,4,1,4,3,4,3,1,3,3,4,4,2,3,4,"GB",1
4,2,3,3,3,4,4,3,2,3,4,1,3,3,3,1,2,2,4,4,2,2,3,2,4,2,2,"NZ",2
5,4,3,1,3,1,5,3,5,2,1,1,3,1,2,4,1,5,2,4,1,3,3,3,2,1,3,"SE",1
5,4,4,4,5,4,5,2,4,4,2,5,2,5,3,4,1,3,4,2,2,2,4,4,4,3,4,"US",3
5,4,5,4,4,3,5,4,5,5,3,3,1,5,4,4,3,4,4,1,2,1,4,4,5,2,5,"GB",1
2,1,2,3,1,3,4,4,3,1,2,1,2,3,2,2,4,3,1,3,2,1,2,3,5,2,2,"SE",1
